ta_ymd,cty_rgn_no,admi_cty_no,card_tpbuz_cd,card_tpbuz_nm_1,card_tpbuz_nm_2,hour,sex,age,day,amt,cnt
20230201,41271,41271510,Q13,음식,커피/음료,8,F,7,3,7447,3
20230201,41271,41271510,Q13,음식,커피/음료,8,F,8,3,5023,2
20230201,41271,41271510,Q13,음식,커피/음료,8,M,3,3,6079,2
20230201,41271,41271510,Q13,음식,커피/음료,8,M,4,3,8815,3
20230201,41271,41271510,Q13,음식,커피/음료,8,M,5,3,49027,8
20230201,41271,41271510,Q13,음식,커피/음료,8,M,6,3,31812,5
20230201,41271,41271510,Q13,음식,커피/음료,8,M,7,3,14833,3
20230201,41271,41271510,Q13,음식,커피/음료,9,F,2,3,11550,2
20230201,41271,41271510,Q13,음식,커피/음료,9,F,3,3,12158,3
20230201,41271,41271510,Q13,음식,커피/음료,9,F,4,3,39967,6
20230201,41271,41271510,Q13,음식,커피/음료,9,F,5,3,2280,2
20230201,41271,41271510,Q13,음식,커피/음료,9,M,2,3,2859,2
20230201,41271,41271510,Q13,음식,커피/음료,9,M,3,3,26201,6
20230201,41271,41271510,Q13,음식,커피/음료,9,M,4,3,8267,2
20230201,41271,41271510,Q13,음식,커피/음료,9,M,5,3,8663,3
20230201,41271,41271510,Q13,음식,커피/음료,9,M,6,3,17188,5
20230201,41271,41271510,Q13,음식,커피/음료,10,M,3,3,3040,2
20230201,41271,41271515,Q13,음식,커피/음료,1,F,3,3,15805,2
20230201,41271,41271515,Q13,음식,커피/음료,1,M,3,3,30532,3
20230201,41271,41271515,Q13,음식,커피/음료,1,M,4,3,23860,3
20230201,41271,41271515,Q13,음식,커피/음료,1,M,5,3,18723,2
20230201,41271,41271515,Q13,음식,커피/음료,1,M,7,3,2432,2
20230201,41271,41271515,Q13,음식,커피/음료,2,F,3,3,28710,6
20230201,41271,41271515,Q13,음식,커피/음료,2,F,4,3,13956,3
20230201,41271,41271515,Q13,음식,커피/음료,2,F,5,3,16157,5
20230201,41271,41271515,Q13,음식,커피/음료,2,F,6,3,13252,5
20230201,41271,41271515,Q13,음식,커피/음료,2,F,7,3,13526,2
20230201,41271,41271515,Q13,음식,커피/음료,2,M,3,3,10717,3
20230201,41271,41271515,Q13,음식,커피/음료,2,M,4,3,16544,5
20230201,41271,41271515,Q13,음식,커피/음료,2,M,5,3,28116,6
20230201,41271,41271515,Q13,음식,커피/음료,2,M,6,3,29210,5
20230201,41271,41271515,Q13,음식,커피/음료,2,M,7,3,15410,5
20230201,41271,41271515,Q13,음식,커피/음료,2,M,8,3,2316,2
20230201,41271,41271515,Q13,음식,커피/음료,3,F,3,3,38278,14
20230201,41271,41271515,Q13,음식,커피/음료,3,F,4,3,120790,20
20230201,41271,41271515,Q13,음식,커피/음료,3,F,5,3,59094,15
20230201,41271,41271515,Q13,음식,커피/음료,3,F,6,3,42371,12
20230201,41271,41271515,Q13,음식,커피/음료,3,F,7,3,11125,3
20230201,41271,41271515,Q13,음식,커피/음료,3,F,8,3,16109,2
20230201,41271,41271515,Q13,음식,커피/음료,3,M,3,3,101702,20
20230201,41271,41271515,Q13,음식,커피/음료,3,M,4,3,40596,12
20230201,41271,41271515,Q13,음식,커피/음료,3,M,5,3,60152,20
20230201,41271,41271515,Q13,음식,커피/음료,3,M,6,3,72450,17
20230201,41271,41271515,Q13,음식,커피/음료,3,M,7,3,24012,5
20230201,41271,41271515,Q13,음식,커피/음료,3,M,8,3,5927,2
20230201,41271,41271515,Q13,음식,커피/음료,4,F,3,3,252964,26
20230201,41271,41271515,Q13,음식,커피/음료,4,F,4,3,162070,27
20230201,41271,41271515,Q13,음식,커피/음료,4,F,5,3,260248,27
20230201,41271,41271515,Q13,음식,커피/음료,4,F,6,3,140473,17
20230201,41271,41271515,Q13,음식,커피/음료,4,F,7,3,21277,2
20230201,41271,41271515,Q13,음식,커피/음료,4,F,8,3,18532,2
20230201,41271,41271515,Q13,음식,커피/음료,4,M,3,3,97483,26
20230201,41271,41271515,Q13,음식,커피/음료,4,M,4,3,186848,26
20230201,41271,41271515,Q13,음식,커피/음료,4,M,5,3,73616,14
20230201,41271,41271515,Q13,음식,커피/음료,4,M,6,3,205669,20
20230201,41271,41271515,Q13,음식,커피/음료,4,M,7,3,48055,11
20230201,41271,41271515,Q13,음식,커피/음료,5,F,3,3,87533,15
20230201,41271,41271515,Q13,음식,커피/음료,5,F,4,3,181337,30
20230201,41271,41271515,Q13,음식,커피/음료,5,F,5,3,253020,32
20230201,41271,41271515,Q13,음식,커피/음료,5,F,6,3,329445,33
20230201,41271,41271515,Q13,음식,커피/음료,5,F,7,3,96155,8
20230201,41271,41271515,Q13,음식,커피/음료,5,F,9,3,17629,2
20230201,41271,41271515,Q13,음식,커피/음료,5,M,3,3,116245,29
20230201,41271,41271515,Q13,음식,커피/음료,5,M,4,3,257784,32
20230201,41271,41271515,Q13,음식,커피/음료,5,M,5,3,80167,14
20230201,41271,41271515,Q13,음식,커피/음료,5,M,6,3,157220,21
20230201,41271,41271515,Q13,음식,커피/음료,5,M,7,3,84395,11
20230201,41271,41271515,Q13,음식,커피/음료,5,M,8,3,5167,2
20230201,41271,41271515,Q13,음식,커피/음료,6,F,3,3,29783,8
20230201,41271,41271515,Q13,음식,커피/음료,6,F,4,3,675239,32
20230201,41271,41271515,Q13,음식,커피/음료,6,F,5,3,256530,30
20230201,41271,41271515,Q13,음식,커피/음료,6,F,6,3,239848,21
20230201,41271,41271515,Q13,음식,커피/음료,6,F,7,3,35714,6
20230201,41271,41271515,Q13,음식,커피/음료,6,M,3,3,325372,30
20230201,41271,41271515,Q13,음식,커피/음료,6,M,4,3,97614,20
20230201,41271,41271515,Q13,음식,커피/음료,6,M,5,3,69430,17
20230201,41271,41271515,Q13,음식,커피/음료,6,M,6,3,79909,17
20230201,41271,41271515,Q13,음식,커피/음료,6,M,7,3,72340,12
20230201,41271,41271515,Q13,음식,커피/음료,6,M,8,3,5015,2
20230201,41271,41271515,Q13,음식,커피/음료,7,F,3,3,564936,12
20230201,41271,41271515,Q13,음식,커피/음료,7,F,4,3,108853,12
20230201,41271,41271515,Q13,음식,커피/음료,7,F,5,3,27125,5
20230201,41271,41271515,Q13,음식,커피/음료,7,F,6,3,41842,9
20230201,41271,41271515,Q13,음식,커피/음료,7,F,7,3,5319,3
20230201,41271,41271515,Q13,음식,커피/음료,7,F,8,3,10182,2
20230201,41271,41271515,Q13,음식,커피/음료,7,M,3,3,156105,23
20230201,41271,41271515,Q13,음식,커피/음료,7,M,4,3,204804,18
20230201,41271,41271515,Q13,음식,커피/음료,7,M,5,3,38266,11
20230201,41271,41271515,Q13,음식,커피/음료,7,M,6,3,29784,8
20230201,41271,41271515,Q13,음식,커피/음료,7,M,7,3,17325,6
20230201,41271,41271515,Q13,음식,커피/음료,8,F,3,3,211334,21
20230201,41271,41271515,Q13,음식,커피/음료,8,F,4,3,676818,20
20230201,41271,41271515,Q13,음식,커피/음료,8,F,5,3,116623,15
20230201,41271,41271515,Q13,음식,커피/음료,8,F,6,3,122217,11
20230201,41271,41271515,Q13,음식,커피/음료,8,F,7,3,110015,8
20230201,41271,41271515,Q13,음식,커피/음료,8,F,8,3,98784,2
20230201,41271,41271515,Q13,음식,커피/음료,8,F,9,3,15198,2
20230201,41271,41271515,Q13,음식,커피/음료,8,M,3,3,204667,32
20230201,41271,41271515,Q13,음식,커피/음료,8,M,4,3,248067,30
20230201,41271,41271515,Q13,음식,커피/음료,8,M,5,3,132492,8
20230201,41271,41271515,Q13,음식,커피/음료,8,M,6,3,24620,6
20230201,41271,41271515,Q13,음식,커피/음료,8,M,7,3,62766,9
20230201,41271,41271515,Q13,음식,커피/음료,9,F,3,3,142929,17
20230201,41271,41271515,Q13,음식,커피/음료,9,F,4,3,220848,12
20230201,41271,41271515,Q13,음식,커피/음료,9,F,5,3,99574,12
20230201,41271,41271515,Q13,음식,커피/음료,9,F,6,3,85258,8
20230201,41271,41271515,Q13,음식,커피/음료,9,F,7,3,12447,2
20230201,41271,41271515,Q13,음식,커피/음료,9,M,3,3,56079,8
20230201,41271,41271515,Q13,음식,커피/음료,9,M,4,3,16717,5
20230201,41271,41271515,Q13,음식,커피/음료,9,M,5,3,14742,2
20230201,41271,41271515,Q13,음식,커피/음료,9,M,6,3,99664,8
20230201,41271,41271515,Q13,음식,커피/음료,10,F,6,3,98784,2
20230201,41271,41271515,Q13,음식,커피/음료,10,M,3,3,6535,2
20230201,41271,41271515,Q13,음식,커피/음료,10,M,4,3,3989,2
20230201,41271,41271515,Q13,음식,커피/음료,10,M,5,3,21377,3
20230201,41271,41271515,Q13,음식,커피/음료,10,M,6,3,25836,2
20230201,41271,41271525,Q13,음식,커피/음료,1,F,3,3,760,2
20230201,41271,41271525,Q13,음식,커피/음료,1,F,4,3,5365,2
20230201,41271,41271525,Q13,음식,커피/음료,1,M,3,3,9119,3
20230201,41271,41271525,Q13,음식,커피/음료,1,M,7,3,7751,2
20230201,41271,41271525,Q13,음식,커피/음료,2,F,4,3,11094,3
20230201,41271,41271525,Q13,음식,커피/음료,2,F,5,3,9894,2
20230201,41271,41271525,Q13,음식,커피/음료,2,M,3,3,12477,3
20230201,41271,41271525,Q13,음식,커피/음료,2,M,4,3,10369,3
20230201,41271,41271525,Q13,음식,커피/음료,2,M,5,3,2432,2
20230201,41271,41271525,Q13,음식,커피/음료,2,M,6,3,9863,3
20230201,41271,41271525,Q13,음식,커피/음료,3,F,3,3,8085,3
20230201,41271,41271525,Q13,음식,커피/음료,3,F,4,3,12918,5
20230201,41271,41271525,Q13,음식,커피/음료,3,F,5,3,16565,6
20230201,41271,41271525,Q13,음식,커피/음료,3,F,6,3,8511,3
20230201,41271,41271525,Q13,음식,커피/음료,3,M,3,3,2280,2
20230201,41271,41271525,Q13,음식,커피/음료,3,M,4,3,4559,2
20230201,41271,41271525,Q13,음식,커피/음료,3,M,5,3,13257,2
20230201,41271,41271525,Q13,음식,커피/음료,3,M,6,3,7447,2
20230201,41271,41271525,Q13,음식,커피/음료,3,M,7,3,2280,2
20230201,41271,41271525,Q13,음식,커피/음료,4,F,3,3,70053,14
20230201,41271,41271525,Q13,음식,커피/음료,4,F,4,3,91064,14
20230201,41271,41271525,Q13,음식,커피/음료,4,F,5,3,34331,8
20230201,41271,41271525,Q13,음식,커피/음료,4,F,6,3,331608,32
20230201,41271,41271525,Q13,음식,커피/음료,4,F,7,3,47663,5
20230201,41271,41271525,Q13,음식,커피/음료,4,F,8,3,41033,3
20230201,41271,41271525,Q13,음식,커피/음료,4,M,3,3,18389,8
20230201,41271,41271525,Q13,음식,커피/음료,4,M,4,3,87319,12
20230201,41271,41271525,Q13,음식,커피/음료,4,M,5,3,92036,14
20230201,41271,41271525,Q13,음식,커피/음료,4,M,6,3,126976,14
20230201,41271,41271525,Q13,음식,커피/음료,4,M,7,3,139331,6
20230201,41271,41271525,Q13,음식,커피/음료,4,M,8,3,15957,2
20230201,41271,41271525,Q13,음식,커피/음료,5,F,3,3,9119,2
20230201,41271,41271525,Q13,음식,커피/음료,5,F,4,3,55350,9
20230201,41271,41271525,Q13,음식,커피/음료,5,F,5,3,91708,9
20230201,41271,41271525,Q13,음식,커피/음료,5,F,6,3,295106,33
20230201,41271,41271525,Q13,음식,커피/음료,5,F,7,3,143252,11
20230201,41271,41271525,Q13,음식,커피/음료,5,F,8,3,6079,2
20230201,41271,41271525,Q13,음식,커피/음료,5,M,3,3,72796,9
20230201,41271,41271525,Q13,음식,커피/음료,5,M,4,3,148543,17
20230201,41271,41271525,Q13,음식,커피/음료,5,M,5,3,122363,15
20230201,41271,41271525,Q13,음식,커피/음료,5,M,6,3,88024,9
20230201,41271,41271525,Q13,음식,커피/음료,5,M,7,3,33824,8
20230201,41271,41271525,Q13,음식,커피/음료,5,M,9,3,9726,2
20230201,41271,41271525,Q13,음식,커피/음료,6,F,3,3,19149,3
20230201,41271,41271525,Q13,음식,커피/음료,6,F,4,3,12036,5
20230201,41271,41271525,Q13,음식,커피/음료,6,F,5,3,93827,14
20230201,41271,41271525,Q13,음식,커피/음료,6,F,6,3,82082,9
20230201,41271,41271525,Q13,음식,커피/음료,6,F,7,3,1064029,9
20230201,41271,41271525,Q13,음식,커피/음료,6,F,8,3,22922,3
20230201,41271,41271525,Q13,음식,커피/음료,6,M,3,3,44003,8
20230201,41271,41271525,Q13,음식,커피/음료,6,M,4,3,19453,2
20230201,41271,41271525,Q13,음식,커피/음료,6,M,5,3,112675,9
20230201,41271,41271525,Q13,음식,커피/음료,6,M,6,3,43948,8
20230201,41271,41271525,Q13,음식,커피/음료,6,M,7,3,2188,2
20230201,41271,41271525,Q13,음식,커피/음료,7,F,3,3,82401,14
20230201,41271,41271525,Q13,음식,커피/음료,7,F,4,3,41202,6
20230201,41271,41271525,Q13,음식,커피/음료,7,F,5,3,95486,12
20230201,41271,41271525,Q13,음식,커피/음료,7,F,6,3,73556,6
20230201,41271,41271525,Q13,음식,커피/음료,7,F,7,3,28138,3
20230201,41271,41271525,Q13,음식,커피/음료,7,M,3,3,30781,9
20230201,41271,41271525,Q13,음식,커피/음료,7,M,4,3,36960,9
20230201,41271,41271525,Q13,음식,커피/음료,7,M,5,3,1522111,18
20230201,41271,41271525,Q13,음식,커피/음료,7,M,6,3,63117,5
20230201,41271,41271525,Q13,음식,커피/음료,8,F,2,3,6687,2
20230201,41271,41271525,Q13,음식,커피/음료,8,F,3,3,10030,3
20230201,41271,41271525,Q13,음식,커피/음료,8,F,4,3,36778,3
20230201,41271,41271525,Q13,음식,커피/음료,8,F,5,3,58951,6
20230201,41271,41271525,Q13,음식,커피/음료,8,F,6,3,55243,3
20230201,41271,41271525,Q13,음식,커피/음료,8,M,3,3,43009,6
20230201,41271,41271525,Q13,음식,커피/음료,8,M,4,3,36518,8
20230201,41271,41271525,Q13,음식,커피/음료,8,M,5,3,49498,6
20230201,41271,41271525,Q13,음식,커피/음료,8,M,6,3,370304,9
20230201,41271,41271525,Q13,음식,커피/음료,8,M,8,3,18693,2
20230201,41271,41271525,Q13,음식,커피/음료,9,F,2,3,6231,2
20230201,41271,41271525,Q13,음식,커피/음료,9,F,4,3,9681,2
20230201,41271,41271525,Q13,음식,커피/음료,9,F,6,3,8359,2
20230201,41271,41271525,Q13,음식,커피/음료,9,M,3,3,31459,5
20230201,41271,41271525,Q13,음식,커피/음료,9,M,4,3,13830,6
20230201,41271,41271525,Q13,음식,커피/음료,9,M,6,3,57824,5
20230201,41271,41271525,Q13,음식,커피/음료,10,M,2,3,31915,2
20230201,41271,41271525,Q13,음식,커피/음료,10,M,3,3,25076,5
20230201,41271,41271525,Q13,음식,커피/음료,10,M,4,3,7751,3
20230201,41271,41271532,Q13,음식,커피/음료,1,F,3,3,5559,2
20230201,41271,41271532,Q13,음식,커피/음료,1,F,4,3,180851,2
20230201,41271,41271532,Q13,음식,커피/음료,1,F,6,3,35547,3
20230201,41271,41271532,Q13,음식,커피/음료,1,F,7,3,30623,2
20230201,41271,41271532,Q13,음식,커피/음료,1,M,2,3,2901,2
20230201,41271,41271532,Q13,음식,커피/음료,1,M,3,3,287622,29
20230201,41271,41271532,Q13,음식,커피/음료,1,M,4,3,798,2
20230201,41271,41271532,Q13,음식,커피/음료,2,F,3,3,11733,5
20230201,41271,41271532,Q13,음식,커피/음료,2,F,4,3,9483,6
20230201,41271,41271532,Q13,음식,커피/음료,2,F,6,3,3100,2
20230201,41271,41271532,Q13,음식,커피/음료,2,F,7,3,6839,2
20230201,41271,41271532,Q13,음식,커피/음료,2,F,8,3,3040,2
20230201,41271,41271532,Q13,음식,커피/음료,2,M,3,3,34954,8
20230201,41271,41271532,Q13,음식,커피/음료,2,M,4,3,30851,6
20230201,41271,41271532,Q13,음식,커피/음료,2,M,5,3,6839,3
20230201,41271,41271532,Q13,음식,커피/음료,2,M,6,3,14854,3
20230201,41271,41271532,Q13,음식,커피/음료,2,M,7,3,2280,2
20230201,41271,41271532,Q13,음식,커피/음료,3,F,3,3,912,2
20230201,41271,41271532,Q13,음식,커피/음료,3,F,4,3,210690,43
20230201,41271,41271532,Q13,음식,커피/음료,3,F,5,3,203632,29
20230201,41271,41271532,Q13,음식,커피/음료,3,F,6,3,79392,15
20230201,41271,41271532,Q13,음식,커피/음료,3,F,7,3,20061,5
20230201,41271,41271532,Q13,음식,커피/음료,3,F,8,3,5904,2
20230201,41271,41271532,Q13,음식,커피/음료,3,F,9,3,4377,2
20230201,41271,41271532,Q13,음식,커피/음료,3,M,3,3,69720,14
20230201,41271,41271532,Q13,음식,커피/음료,3,M,4,3,64687,15
20230201,41271,41271532,Q13,음식,커피/음료,3,M,5,3,87629,17
20230201,41271,41271532,Q13,음식,커피/음료,3,M,6,3,63729,18
20230201,41271,41271532,Q13,음식,커피/음료,3,M,7,3,10638,2
20230201,41271,41271532,Q13,음식,커피/음료,4,F,2,3,8699,3
20230201,41271,41271532,Q13,음식,커피/음료,4,F,3,3,48108,5
20230201,41271,41271532,Q13,음식,커피/음료,4,F,4,3,361523,33
20230201,41271,41271532,Q13,음식,커피/음료,4,F,5,3,125096,27
20230201,41271,41271532,Q13,음식,커피/음료,4,F,6,3,120536,11
20230201,41271,41271532,Q13,음식,커피/음료,4,F,7,3,65857,14
20230201,41271,41271532,Q13,음식,커피/음료,4,M,2,3,10070,3
20230201,41271,41271532,Q13,음식,커피/음료,4,M,3,3,73511,12
20230201,41271,41271532,Q13,음식,커피/음료,4,M,4,3,237511,26
20230201,41271,41271532,Q13,음식,커피/음료,4,M,5,3,223172,26
20230201,41271,41271532,Q13,음식,커피/음료,4,M,6,3,135599,24
20230201,41271,41271532,Q13,음식,커피/음료,4,M,7,3,32827,6
20230201,41271,41271532,Q13,음식,커피/음료,5,F,3,3,101657,15
20230201,41271,41271532,Q13,음식,커피/음료,5,F,4,3,261985,30
20230201,41271,41271532,Q13,음식,커피/음료,5,F,5,3,195942,40
20230201,41271,41271532,Q13,음식,커피/음료,5,F,6,3,220682,23
20230201,41271,41271532,Q13,음식,커피/음료,5,F,7,3,156049,18
20230201,41271,41271532,Q13,음식,커피/음료,5,F,8,3,9726,2
20230201,41271,41271532,Q13,음식,커피/음료,5,M,2,3,6023,2
20230201,41271,41271532,Q13,음식,커피/음료,5,M,3,3,98222,18
20230201,41271,41271532,Q13,음식,커피/음료,5,M,4,3,266125,21
20230201,41271,41271532,Q13,음식,커피/음료,5,M,5,3,101710,26
20230201,41271,41271532,Q13,음식,커피/음료,5,M,6,3,161567,17
20230201,41271,41271532,Q13,음식,커피/음료,5,M,7,3,19787,6
20230201,41271,41271532,Q13,음식,커피/음료,5,M,8,3,86033,3
20230201,41271,41271532,Q13,음식,커피/음료,5,M,9,3,12331,2
20230201,41271,41271532,Q13,음식,커피/음료,6,F,2,3,20875,2
20230201,41271,41271532,Q13,음식,커피/음료,6,F,3,3,105076,17
20230201,41271,41271532,Q13,음식,커피/음료,6,F,4,3,397789,30
20230201,41271,41271532,Q13,음식,커피/음료,6,F,5,3,288459,46
20230201,41271,41271532,Q13,음식,커피/음료,6,F,6,3,232005,21
20230201,41271,41271532,Q13,음식,커피/음료,6,F,7,3,137386,12
20230201,41271,41271532,Q13,음식,커피/음료,6,F,8,3,51702,2
20230201,41271,41271532,Q13,음식,커피/음료,6,M,2,3,6261,3
20230201,41271,41271532,Q13,음식,커피/음료,6,M,3,3,126564,26
20230201,41271,41271532,Q13,음식,커피/음료,6,M,4,3,154673,21
20230201,41271,41271532,Q13,음식,커피/음료,6,M,5,3,233687,30
20230201,41271,41271532,Q13,음식,커피/음료,6,M,6,3,204316,17
20230201,41271,41271532,Q13,음식,커피/음료,6,M,7,3,59635,11
20230201,41271,41271532,Q13,음식,커피/음료,6,M,8,3,4620,2
20230201,41271,41271532,Q13,음식,커피/음료,7,F,2,3,7599,2
20230201,41271,41271532,Q13,음식,커피/음료,7,F,3,3,90343,24
20230201,41271,41271532,Q13,음식,커피/음료,7,F,4,3,134210,20
20230201,41271,41271532,Q13,음식,커피/음료,7,F,5,3,210365,32
20230201,41271,41271532,Q13,음식,커피/음료,7,F,6,3,116657,15
20230201,41271,41271532,Q13,음식,커피/음료,7,F,7,3,25000,5
20230201,41271,41271532,Q13,음식,커피/음료,7,M,2,3,46922,6
20230201,41271,41271532,Q13,음식,커피/음료,7,M,3,3,176153,29
20230201,41271,41271532,Q13,음식,커피/음료,7,M,4,3,72915,12
20230201,41271,41271532,Q13,음식,커피/음료,7,M,5,3,319821,20
20230201,41271,41271532,Q13,음식,커피/음료,7,M,6,3,415152,30
20230201,41271,41271532,Q13,음식,커피/음료,7,M,7,3,169818,9
20230201,41271,41271532,Q13,음식,커피/음료,7,M,8,3,8632,2
20230201,41271,41271532,Q13,음식,커피/음료,8,F,3,3,183015,20
20230201,41271,41271532,Q13,음식,커피/음료,8,F,4,3,69848,14
20230201,41271,41271532,Q13,음식,커피/음료,8,F,5,3,287745,32
20230201,41271,41271532,Q13,음식,커피/음료,8,F,6,3,335084,24
20230201,41271,41271532,Q13,음식,커피/음료,8,F,7,3,10942,2
20230201,41271,41271532,Q13,음식,커피/음료,8,M,3,3,125593,24
20230201,41271,41271532,Q13,음식,커피/음료,8,M,4,3,333404,41
20230201,41271,41271532,Q13,음식,커피/음료,8,M,5,3,362091,29
20230201,41271,41271532,Q13,음식,커피/음료,8,M,6,3,160237,17
20230201,41271,41271532,Q13,음식,커피/음료,8,M,7,3,49970,5
20230201,41271,41271532,Q13,음식,커피/음료,9,F,2,3,12960,5
20230201,41271,41271532,Q13,음식,커피/음료,9,F,3,3,97842,11
20230201,41271,41271532,Q13,음식,커피/음료,9,F,4,3,13550,5
20230201,41271,41271532,Q13,음식,커피/음료,9,F,5,3,69210,11
20230201,41271,41271532,Q13,음식,커피/음료,9,F,6,3,106322,9
20230201,41271,41271532,Q13,음식,커피/음료,9,F,7,3,7591,3
20230201,41271,41271532,Q13,음식,커피/음료,9,F,8,3,2280,2
20230201,41271,41271532,Q13,음식,커피/음료,9,M,2,3,1755,2
