ta_ymd,cty_rgn_no,admi_cty_no,card_tpbuz_cd,card_tpbuz_nm_1,card_tpbuz_nm_2,hour,sex,age,day,amt,cnt
20220101,41271,41271510,Q13,음식,커피/음료,7,F,8,6,10790,2
20220101,41271,41271510,Q13,음식,커피/음료,7,M,3,6,49772,9
20220101,41271,41271510,Q13,음식,커피/음료,7,M,4,6,78845,9
20220101,41271,41271510,Q13,음식,커피/음료,7,M,5,6,32188,6
20220101,41271,41271510,Q13,음식,커피/음료,7,M,6,6,69362,6
20220101,41271,41271510,Q13,음식,커피/음료,7,M,7,6,47309,5
20220101,41271,41271510,Q13,음식,커피/음료,8,F,3,6,77830,11
20220101,41271,41271510,Q13,음식,커피/음료,8,F,4,6,88161,9
20220101,41271,41271510,Q13,음식,커피/음료,8,F,5,6,7143,3
20220101,41271,41271510,Q13,음식,커피/음료,8,F,6,6,8465,3
20220101,41271,41271510,Q13,음식,커피/음료,8,M,3,6,44620,14
20220101,41271,41271510,Q13,음식,커피/음료,8,M,4,6,49179,8
20220101,41271,41271510,Q13,음식,커피/음료,8,M,5,6,81140,9
20220101,41271,41271510,Q13,음식,커피/음료,8,M,6,6,22796,5
20220101,41271,41271510,Q13,음식,커피/음료,8,M,7,6,32371,3
20220101,41271,41271510,Q13,음식,커피/음료,9,F,3,6,46292,12
20220101,41271,41271510,Q13,음식,커피/음료,9,F,4,6,4953,2
20220101,41271,41271510,Q13,음식,커피/음료,9,M,2,6,17629,2
20220101,41271,41271510,Q13,음식,커피/음료,9,M,4,6,148602,11
20220101,41271,41271510,Q13,음식,커피/음료,9,M,5,6,53040,3
20220101,41271,41271515,Q13,음식,커피/음료,1,F,4,6,6839,2
20220101,41271,41271515,Q13,음식,커피/음료,1,M,3,6,3040,2
20220101,41271,41271515,Q13,음식,커피/음료,1,M,5,6,4353,2
20220101,41271,41271515,Q13,음식,커피/음료,2,F,4,6,37234,2
20220101,41271,41271515,Q13,음식,커피/음료,2,F,6,6,17848,3
20220101,41271,41271515,Q13,음식,커피/음료,2,M,3,6,12954,3
20220101,41271,41271515,Q13,음식,커피/음료,2,M,4,6,2675,2
20220101,41271,41271515,Q13,음식,커피/음료,2,M,5,6,12875,2
20220101,41271,41271515,Q13,음식,커피/음료,2,M,6,6,2280,2
20220101,41271,41271515,Q13,음식,커피/음료,3,F,3,6,59012,6
20220101,41271,41271515,Q13,음식,커피/음료,3,F,4,6,62280,12
20220101,41271,41271515,Q13,음식,커피/음료,3,F,5,6,20213,3
20220101,41271,41271515,Q13,음식,커피/음료,3,F,6,6,68085,8
20220101,41271,41271515,Q13,음식,커피/음료,3,F,8,6,33070,3
20220101,41271,41271515,Q13,음식,커피/음료,3,F,9,6,32432,3
20220101,41271,41271515,Q13,음식,커피/음료,3,M,3,6,60942,9
20220101,41271,41271515,Q13,음식,커피/음료,3,M,4,6,85915,14
20220101,41271,41271515,Q13,음식,커피/음료,3,M,5,6,59340,12
20220101,41271,41271515,Q13,음식,커피/음료,3,M,6,6,68328,12
20220101,41271,41271515,Q13,음식,커피/음료,3,M,7,6,2280,2
20220101,41271,41271515,Q13,음식,커피/음료,4,F,3,6,63678,11
20220101,41271,41271515,Q13,음식,커피/음료,4,F,4,6,174660,26
20220101,41271,41271515,Q13,음식,커피/음료,4,F,5,6,115254,12
20220101,41271,41271515,Q13,음식,커피/음료,4,F,6,6,142397,14
20220101,41271,41271515,Q13,음식,커피/음료,4,F,7,6,55988,8
20220101,41271,41271515,Q13,음식,커피/음료,4,M,3,6,136529,12
20220101,41271,41271515,Q13,음식,커피/음료,4,M,4,6,259021,41
20220101,41271,41271515,Q13,음식,커피/음료,4,M,5,6,211056,30
20220101,41271,41271515,Q13,음식,커피/음료,4,M,6,6,293552,17
20220101,41271,41271515,Q13,음식,커피/음료,4,M,7,6,21125,3
20220101,41271,41271515,Q13,음식,커피/음료,5,F,2,6,8055,2
20220101,41271,41271515,Q13,음식,커피/음료,5,F,3,6,236960,27
20220101,41271,41271515,Q13,음식,커피/음료,5,F,4,6,224790,30
20220101,41271,41271515,Q13,음식,커피/음료,5,F,5,6,379392,21
20220101,41271,41271515,Q13,음식,커피/음료,5,F,6,6,256377,23
20220101,41271,41271515,Q13,음식,커피/음료,5,F,7,6,7295,2
20220101,41271,41271515,Q13,음식,커피/음료,5,M,3,6,233184,23
20220101,41271,41271515,Q13,음식,커피/음료,5,M,4,6,275418,33
20220101,41271,41271515,Q13,음식,커피/음료,5,M,5,6,212767,24
20220101,41271,41271515,Q13,음식,커피/음료,5,M,6,6,228632,23
20220101,41271,41271515,Q13,음식,커피/음료,5,M,7,6,46231,5
20220101,41271,41271515,Q13,음식,커피/음료,5,M,8,6,9726,2
20220101,41271,41271515,Q13,음식,커피/음료,6,F,3,6,261119,32
20220101,41271,41271515,Q13,음식,커피/음료,6,F,4,6,151199,18
20220101,41271,41271515,Q13,음식,커피/음료,6,F,5,6,175729,24
20220101,41271,41271515,Q13,음식,커피/음료,6,F,6,6,60760,12
20220101,41271,41271515,Q13,음식,커피/음료,6,F,7,6,27356,2
20220101,41271,41271515,Q13,음식,커피/음료,6,F,8,6,13617,2
20220101,41271,41271515,Q13,음식,커피/음료,6,F,9,6,19757,5
20220101,41271,41271515,Q13,음식,커피/음료,6,M,3,6,275350,24
20220101,41271,41271515,Q13,음식,커피/음료,6,M,4,6,249378,35
20220101,41271,41271515,Q13,음식,커피/음료,6,M,5,6,191155,15
20220101,41271,41271515,Q13,음식,커피/음료,6,M,6,6,114131,15
20220101,41271,41271515,Q13,음식,커피/음료,6,M,7,6,22492,3
20220101,41271,41271515,Q13,음식,커피/음료,7,F,3,6,292052,21
20220101,41271,41271515,Q13,음식,커피/음료,7,F,4,6,36474,8
20220101,41271,41271515,Q13,음식,커피/음료,7,F,5,6,129983,15
20220101,41271,41271515,Q13,음식,커피/음료,7,F,6,6,188793,11
20220101,41271,41271515,Q13,음식,커피/음료,7,M,2,6,25532,3
20220101,41271,41271515,Q13,음식,커피/음료,7,M,3,6,190498,27
20220101,41271,41271515,Q13,음식,커피/음료,7,M,4,6,462892,32
20220101,41271,41271515,Q13,음식,커피/음료,7,M,5,6,44985,11
20220101,41271,41271515,Q13,음식,커피/음료,7,M,6,6,106857,11
20220101,41271,41271515,Q13,음식,커피/음료,7,M,7,6,29787,3
20220101,41271,41271515,Q13,음식,커피/음료,8,F,2,6,18085,3
20220101,41271,41271515,Q13,음식,커피/음료,8,F,3,6,157684,23
20220101,41271,41271515,Q13,음식,커피/음료,8,F,4,6,103222,17
20220101,41271,41271515,Q13,음식,커피/음료,8,F,5,6,163002,17
20220101,41271,41271515,Q13,음식,커피/음료,8,F,6,6,45000,6
20220101,41271,41271515,Q13,음식,커피/음료,8,F,9,6,9438,2
20220101,41271,41271515,Q13,음식,커피/음료,8,M,3,6,146535,20
20220101,41271,41271515,Q13,음식,커피/음료,8,M,4,6,352289,27
20220101,41271,41271515,Q13,음식,커피/음료,8,M,5,6,436249,17
20220101,41271,41271515,Q13,음식,커피/음료,8,M,6,6,121398,14
20220101,41271,41271515,Q13,음식,커피/음료,8,M,7,6,11763,5
20220101,41271,41271515,Q13,음식,커피/음료,9,F,3,6,33587,6
20220101,41271,41271515,Q13,음식,커피/음료,9,F,4,6,22036,3
20220101,41271,41271515,Q13,음식,커피/음료,9,F,5,6,6687,5
20220101,41271,41271515,Q13,음식,커피/음료,9,F,6,6,2188,2
20220101,41271,41271515,Q13,음식,커피/음료,9,F,7,6,6430,2
20220101,41271,41271515,Q13,음식,커피/음료,9,M,3,6,62766,11
20220101,41271,41271515,Q13,음식,커피/음료,9,M,4,6,62021,9
20220101,41271,41271515,Q13,음식,커피/음료,9,M,5,6,31137,5
20220101,41271,41271515,Q13,음식,커피/음료,9,M,6,6,37234,3
20220101,41271,41271515,Q13,음식,커피/음료,10,M,3,6,27812,2
20220101,41271,41271515,Q13,음식,커피/음료,10,M,6,6,21277,2
20220101,41271,41271525,Q13,음식,커피/음료,1,F,5,6,11565,2
20220101,41271,41271525,Q13,음식,커피/음료,1,M,3,6,17264,9
20220101,41271,41271525,Q13,음식,커피/음료,1,M,5,6,9119,2
20220101,41271,41271525,Q13,음식,커피/음료,3,F,4,6,38708,8
20220101,41271,41271525,Q13,음식,커피/음료,3,M,3,6,9878,2
20220101,41271,41271525,Q13,음식,커피/음료,3,M,4,6,10486,2
20220101,41271,41271525,Q13,음식,커피/음료,3,M,6,6,46793,6
20220101,41271,41271525,Q13,음식,커피/음료,3,M,7,6,121733,2
20220101,41271,41271525,Q13,음식,커피/음료,4,F,3,6,9119,2
20220101,41271,41271525,Q13,음식,커피/음료,4,F,4,6,33161,3
20220101,41271,41271525,Q13,음식,커피/음료,4,F,5,6,50000,6
20220101,41271,41271525,Q13,음식,커피/음료,4,F,6,6,29514,5
20220101,41271,41271525,Q13,음식,커피/음료,4,F,8,6,10638,2
20220101,41271,41271525,Q13,음식,커피/음료,4,M,3,6,90881,11
20220101,41271,41271525,Q13,음식,커피/음료,4,M,4,6,54620,6
20220101,41271,41271525,Q13,음식,커피/음료,4,M,5,6,114027,18
20220101,41271,41271525,Q13,음식,커피/음료,4,M,6,6,99301,6
20220101,41271,41271525,Q13,음식,커피/음료,5,F,3,6,45684,6
20220101,41271,41271525,Q13,음식,커피/음료,5,F,4,6,184164,11
20220101,41271,41271525,Q13,음식,커피/음료,5,F,5,6,595395,12
20220101,41271,41271525,Q13,음식,커피/음료,5,F,6,6,267173,3
20220101,41271,41271525,Q13,음식,커피/음료,5,F,7,6,30977,5
20220101,41271,41271525,Q13,음식,커피/음료,5,M,3,6,39210,8
20220101,41271,41271525,Q13,음식,커피/음료,5,M,4,6,49392,12
20220101,41271,41271525,Q13,음식,커피/음료,5,M,5,6,145046,9
20220101,41271,41271525,Q13,음식,커피/음료,5,M,6,6,30851,5
20220101,41271,41271525,Q13,음식,커피/음료,6,F,3,6,66884,11
20220101,41271,41271525,Q13,음식,커피/음료,6,F,4,6,117234,12
20220101,41271,41271525,Q13,음식,커피/음료,6,F,5,6,147456,14
20220101,41271,41271525,Q13,음식,커피/음료,6,F,6,6,151216,14
20220101,41271,41271525,Q13,음식,커피/음료,6,F,7,6,33587,3
20220101,41271,41271525,Q13,음식,커피/음료,6,F,9,6,237766,2
20220101,41271,41271525,Q13,음식,커피/음료,6,M,3,6,50211,9
20220101,41271,41271525,Q13,음식,커피/음료,6,M,4,6,25228,5
20220101,41271,41271525,Q13,음식,커피/음료,6,M,5,6,394316,17
20220101,41271,41271525,Q13,음식,커피/음료,6,M,6,6,325166,5
20220101,41271,41271525,Q13,음식,커피/음료,6,M,7,6,114286,5
20220101,41271,41271525,Q13,음식,커피/음료,7,F,2,6,33584,2
20220101,41271,41271525,Q13,음식,커피/음료,7,F,3,6,51641,6
20220101,41271,41271525,Q13,음식,커피/음료,7,F,4,6,12827,5
20220101,41271,41271525,Q13,음식,커피/음료,7,F,5,6,65862,8
20220101,41271,41271525,Q13,음식,커피/음료,7,F,6,6,13982,2
20220101,41271,41271525,Q13,음식,커피/음료,7,M,3,6,37526,9
20220101,41271,41271525,Q13,음식,커피/음료,7,M,4,6,36316,8
20220101,41271,41271525,Q13,음식,커피/음료,7,M,5,6,84380,12
20220101,41271,41271525,Q13,음식,커피/음료,7,M,6,6,556839,8
20220101,41271,41271525,Q13,음식,커피/음료,8,F,3,6,17477,2
20220101,41271,41271525,Q13,음식,커피/음료,8,F,4,6,17477,3
20220101,41271,41271525,Q13,음식,커피/음료,8,F,5,6,49020,6
20220101,41271,41271525,Q13,음식,커피/음료,8,F,6,6,28959,3
20220101,41271,41271525,Q13,음식,커피/음료,8,F,7,6,9574,2
20220101,41271,41271525,Q13,음식,커피/음료,8,M,2,6,3647,2
20220101,41271,41271525,Q13,음식,커피/음료,8,M,3,6,17036,5
20220101,41271,41271525,Q13,음식,커피/음료,8,M,4,6,26596,2
20220101,41271,41271525,Q13,음식,커피/음료,8,M,6,6,464225,14
20220101,41271,41271525,Q13,음식,커피/음료,8,M,7,6,11398,8
20220101,41271,41271525,Q13,음식,커피/음료,9,F,3,6,21277,5
20220101,41271,41271525,Q13,음식,커피/음료,9,F,4,6,3040,2
20220101,41271,41271525,Q13,음식,커피/음료,9,M,3,6,19453,3
20220101,41271,41271525,Q13,음식,커피/음료,9,M,4,6,44255,5
20220101,41271,41271525,Q13,음식,커피/음료,9,M,5,6,8511,3
20220101,41271,41271525,Q13,음식,커피/음료,9,M,6,6,87422,11
20220101,41271,41271525,Q13,음식,커피/음료,10,F,3,6,10638,2
20220101,41271,41271525,Q13,음식,커피/음료,10,M,3,6,16717,3
20220101,41271,41271525,Q13,음식,커피/음료,10,M,4,6,2280,2
20220101,41271,41271532,Q13,음식,커피/음료,1,F,3,6,1520,2
20220101,41271,41271532,Q13,음식,커피/음료,1,F,4,6,20517,2
20220101,41271,41271532,Q13,음식,커피/음료,1,M,2,6,608,2
20220101,41271,41271532,Q13,음식,커피/음료,1,M,3,6,37690,3
20220101,41271,41271532,Q13,음식,커피/음료,1,M,6,6,19149,2
20220101,41271,41271532,Q13,음식,커피/음료,2,F,5,6,2234,2
20220101,41271,41271532,Q13,음식,커피/음료,2,M,4,6,6839,2
20220101,41271,41271532,Q13,음식,커피/음료,2,M,5,6,912,2
20220101,41271,41271532,Q13,음식,커피/음료,3,F,3,6,39164,8
20220101,41271,41271532,Q13,음식,커피/음료,3,F,4,6,156657,11
20220101,41271,41271532,Q13,음식,커피/음료,3,F,5,6,207948,23
20220101,41271,41271532,Q13,음식,커피/음료,3,F,6,6,40836,5
20220101,41271,41271532,Q13,음식,커피/음료,3,M,2,6,14213,3
20220101,41271,41271532,Q13,음식,커피/음료,3,M,3,6,76960,15
20220101,41271,41271532,Q13,음식,커피/음료,3,M,4,6,133157,21
20220101,41271,41271532,Q13,음식,커피/음료,3,M,5,6,171666,27
20220101,41271,41271532,Q13,음식,커피/음료,3,M,6,6,564871,18
20220101,41271,41271532,Q13,음식,커피/음료,3,M,7,6,27812,3
20220101,41271,41271532,Q13,음식,커피/음료,3,M,8,6,16714,2
20220101,41271,41271532,Q13,음식,커피/음료,4,F,3,6,96821,12
20220101,41271,41271532,Q13,음식,커피/음료,4,F,4,6,435771,53
20220101,41271,41271532,Q13,음식,커피/음료,4,F,5,6,531064,58
20220101,41271,41271532,Q13,음식,커피/음료,4,F,6,6,196459,23
20220101,41271,41271532,Q13,음식,커피/음료,4,F,7,6,116011,6
20220101,41271,41271532,Q13,음식,커피/음료,4,M,3,6,107055,18
20220101,41271,41271532,Q13,음식,커피/음료,4,M,4,6,598763,50
20220101,41271,41271532,Q13,음식,커피/음료,4,M,5,6,351222,41
20220101,41271,41271532,Q13,음식,커피/음료,4,M,6,6,190030,20
20220101,41271,41271532,Q13,음식,커피/음료,4,M,7,6,7599,3
20220101,41271,41271532,Q13,음식,커피/음료,4,M,8,6,47903,3
20220101,41271,41271532,Q13,음식,커피/음료,5,F,3,6,159634,26
20220101,41271,41271532,Q13,음식,커피/음료,5,F,4,6,202267,32
20220101,41271,41271532,Q13,음식,커피/음료,5,F,5,6,391562,47
20220101,41271,41271532,Q13,음식,커피/음료,5,F,6,6,396307,24
20220101,41271,41271532,Q13,음식,커피/음료,5,F,7,6,26491,3
20220101,41271,41271532,Q13,음식,커피/음료,5,M,3,6,175909,40
20220101,41271,41271532,Q13,음식,커피/음료,5,M,4,6,300350,46
20220101,41271,41271532,Q13,음식,커피/음료,5,M,5,6,629485,64
20220101,41271,41271532,Q13,음식,커피/음료,5,M,6,6,543386,33
20220101,41271,41271532,Q13,음식,커피/음료,5,M,7,6,168132,6
20220101,41271,41271532,Q13,음식,커피/음료,6,F,2,6,64553,5
20220101,41271,41271532,Q13,음식,커피/음료,6,F,3,6,167421,21
20220101,41271,41271532,Q13,음식,커피/음료,6,F,4,6,556263,49
20220101,41271,41271532,Q13,음식,커피/음료,6,F,5,6,421839,49
20220101,41271,41271532,Q13,음식,커피/음료,6,F,6,6,210229,29
20220101,41271,41271532,Q13,음식,커피/음료,6,F,7,6,182454,15
20220101,41271,41271532,Q13,음식,커피/음료,6,F,8,6,68176,3
20220101,41271,41271532,Q13,음식,커피/음료,6,M,2,6,24316,5
20220101,41271,41271532,Q13,음식,커피/음료,6,M,3,6,315464,36
20220101,41271,41271532,Q13,음식,커피/음료,6,M,4,6,356571,36
20220101,41271,41271532,Q13,음식,커피/음료,6,M,5,6,326175,43
20220101,41271,41271532,Q13,음식,커피/음료,6,M,6,6,283723,23
20220101,41271,41271532,Q13,음식,커피/음료,6,M,7,6,3040,2
20220101,41271,41271532,Q13,음식,커피/음료,7,F,2,6,1672,2
20220101,41271,41271532,Q13,음식,커피/음료,7,F,3,6,44330,11
20220101,41271,41271532,Q13,음식,커피/음료,7,F,4,6,355208,35
20220101,41271,41271532,Q13,음식,커피/음료,7,F,5,6,378535,30
20220101,41271,41271532,Q13,음식,커피/음료,7,F,6,6,262632,23
20220101,41271,41271532,Q13,음식,커피/음료,7,F,7,6,49073,3
20220101,41271,41271532,Q13,음식,커피/음료,7,F,8,6,9362,2
20220101,41271,41271532,Q13,음식,커피/음료,7,M,2,6,3040,2
20220101,41271,41271532,Q13,음식,커피/음료,7,M,3,6,187660,32
20220101,41271,41271532,Q13,음식,커피/음료,7,M,4,6,297866,43
20220101,41271,41271532,Q13,음식,커피/음료,7,M,5,6,521684,50
20220101,41271,41271532,Q13,음식,커피/음료,7,M,6,6,471345,23
20220101,41271,41271532,Q13,음식,커피/음료,7,M,7,6,109494,11
20220101,41271,41271532,Q13,음식,커피/음료,8,F,2,6,144,2
20220101,41271,41271532,Q13,음식,커피/음료,8,F,3,6,116322,14
20220101,41271,41271532,Q13,음식,커피/음료,8,F,4,6,267062,30
20220101,41271,41271532,Q13,음식,커피/음료,8,F,5,6,337884,29
20220101,41271,41271532,Q13,음식,커피/음료,8,F,6,6,71020,11
20220101,41271,41271532,Q13,음식,커피/음료,8,F,7,6,49666,3
20220101,41271,41271532,Q13,음식,커피/음료,8,F,8,6,6565,2
20220101,41271,41271532,Q13,음식,커피/음료,8,M,2,6,6964,5
20220101,41271,41271532,Q13,음식,커피/음료,8,M,3,6,223857,32
20220101,41271,41271532,Q13,음식,커피/음료,8,M,4,6,381182,43
20220101,41271,41271532,Q13,음식,커피/음료,8,M,5,6,404939,41
20220101,41271,41271532,Q13,음식,커피/음료,8,M,6,6,240673,30
20220101,41271,41271532,Q13,음식,커피/음료,8,M,7,6,41438,9
20220101,41271,41271532,Q13,음식,커피/음료,9,F,2,6,6535,2
20220101,41271,41271532,Q13,음식,커피/음료,9,F,3,6,35760,8
20220101,41271,41271532,Q13,음식,커피/음료,9,F,4,6,140505,9
20220101,41271,41271532,Q13,음식,커피/음료,9,F,5,6,132837,14
20220101,41271,41271532,Q13,음식,커피/음료,9,F,6,6,3647,2
20220101,41271,41271532,Q13,음식,커피/음료,9,M,2,6,11616,5
20220101,41271,41271532,Q13,음식,커피/음료,9,M,3,6,159666,17
20220101,41271,41271532,Q13,음식,커피/음료,9,M,4,6,286015,21
20220101,41271,41271532,Q13,음식,커피/음료,9,M,5,6,311973,30
20220101,41271,41271532,Q13,음식,커피/음료,9,M,6,6,116359,11
20220101,41271,41271532,Q13,음식,커피/음료,9,M,7,6,33435,5
20220101,41271,41271532,Q13,음식,커피/음료,10,F,4,6,15957,2
20220101,41271,41271532,Q13,음식,커피/음료,10,M,2,6,1255,2
20220101,41271,41271532,Q13,음식,커피/음료,10,M,3,6,7553,3
20220101,41271,41271532,Q13,음식,커피/음료,10,M,4,6,24620,2
20220101,41271,41271537,Q13,음식,커피/음료,2,F,4,6,7599,2
20220101,41271,41271537,Q13,음식,커피/음료,3,F,5,6,26596,2
20220101,41271,41271537,Q13,음식,커피/음료,3,M,3,6,39514,5
20220101,41271,41271537,Q13,음식,커피/음료,3,M,4,6,109422,6
20220101,41271,41271537,Q13,음식,커피/음료,3,M,7,6,8574,3
20220101,41271,41271537,Q13,음식,커피/음료,4,F,3,6,32523,5
20220101,41271,41271537,Q13,음식,커피/음료,4,F,4,6,61353,5
20220101,41271,41271537,Q13,음식,커피/음료,4,F,5,6,26170,5
20220101,41271,41271537,Q13,음식,커피/음료,4,F,6,6,24362,5
20220101,41271,41271537,Q13,음식,커피/음료,4,F,7,6,5319,2
20220101,41271,41271537,Q13,음식,커피/음료,4,M,3,6,67426,14
20220101,41271,41271537,Q13,음식,커피/음료,4,M,4,6,66109,6
20220101,41271,41271537,Q13,음식,커피/음료,4,M,5,6,8359,2
20220101,41271,41271537,Q13,음식,커피/음료,4,M,6,6,12310,3
20220101,41271,41271537,Q13,음식,커피/음료,4,M,7,6,5319,2
20220101,41271,41271537,Q13,음식,커피/음료,5,F,3,6,99764,12
20220101,41271,41271537,Q13,음식,커피/음료,5,F,4,6,88587,9
20220101,41271,41271537,Q13,음식,커피/음료,5,F,5,6,103404,12
20220101,41271,41271537,Q13,음식,커피/음료,5,F,6,6,65055,8
20220101,41271,41271537,Q13,음식,커피/음료,5,F,7,6,46565,6
20220101,41271,41271537,Q13,음식,커피/음료,5,F,8,6,7330,2
20220101,41271,41271537,Q13,음식,커피/음료,5,M,3,6,83102,11
20220101,41271,41271537,Q13,음식,커피/음료,5,M,4,6,194225,14
20220101,41271,41271537,Q13,음식,커피/음료,5,M,5,6,151412,11
20220101,41271,41271537,Q13,음식,커피/음료,5,M,6,6,89904,14
20220101,41271,41271537,Q13,음식,커피/음료,5,M,7,6,96505,6
20220101,41271,41271537,Q13,음식,커피/음료,6,F,3,6,21277,5
20220101,41271,41271537,Q13,음식,커피/음료,6,F,4,6,108845,9
20220101,41271,41271537,Q13,음식,커피/음료,6,F,5,6,46743,8
20220101,41271,41271537,Q13,음식,커피/음료,6,F,6,6,167485,12
20220101,41271,41271537,Q13,음식,커피/음료,6,F,7,6,6839,2
20220101,41271,41271537,Q13,음식,커피/음료,6,M,3,6,156231,20
20220101,41271,41271537,Q13,음식,커피/음료,6,M,4,6,195182,20
20220101,41271,41271537,Q13,음식,커피/음료,6,M,5,6,33027,8
20220101,41271,41271537,Q13,음식,커피/음료,6,M,6,6,146695,15
20220101,41271,41271537,Q13,음식,커피/음료,6,M,7,6,17720,3
20220101,41271,41271537,Q13,음식,커피/음료,6,M,9,6,9878,2
20220101,41271,41271537,Q13,음식,커피/음료,7,F,3,6,92614,11
20220101,41271,41271537,Q13,음식,커피/음료,7,F,4,6,23100,2
20220101,41271,41271537,Q13,음식,커피/음료,7,F,5,6,42967,6
20220101,41271,41271537,Q13,음식,커피/음료,7,F,6,6,11578,3
20220101,41271,41271537,Q13,음식,커피/음료,7,F,8,6,29939,2
20220101,41271,41271537,Q13,음식,커피/음료,7,M,3,6,60942,12
20220101,41271,41271537,Q13,음식,커피/음료,7,M,4,6,87395,11
20220101,41271,41271537,Q13,음식,커피/음료,7,M,5,6,54453,6
20220101,41271,41271537,Q13,음식,커피/음료,7,M,6,6,78602,5
20220101,41271,41271537,Q13,음식,커피/음료,8,F,3,6,15176,3
20220101,41271,41271537,Q13,음식,커피/음료,8,F,4,6,59164,5
20220101,41271,41271537,Q13,음식,커피/음료,8,F,5,6,47599,6
20220101,41271,41271537,Q13,음식,커피/음료,8,F,6,6,6079,2
20220101,41271,41271537,Q13,음식,커피/음료,8,M,3,6,120377,14
20220101,41271,41271537,Q13,음식,커피/음료,8,M,4,6,159395,8
20220101,41271,41271537,Q13,음식,커피/음료,8,M,5,6,104605,15
20220101,41271,41271537,Q13,음식,커피/음료,8,M,6,6,75170,5
20220101,41271,41271537,Q13,음식,커피/음료,9,F,3,6,20213,3
20220101,41271,41271537,Q13,음식,커피/음료,9,M,3,6,64590,3
20220101,41271,41271537,Q13,음식,커피/음료,9,M,4,6,80093,11
20220101,41271,41271537,Q13,음식,커피/음료,9,M,5,6,47229,3
20220101,41271,41271537,Q13,음식,커피/음료,9,M,6,6,9483,3
20220101,41271,41271537,Q13,음식,커피/음료,10,F,3,6,3040,2
20220101,41271,41271537,Q13,음식,커피/음료,10,M,5,6,28450,2
20220101,41271,41271540,Q13,음식,커피/음료,1,F,3,6,9422,2
