ta_ymd,cty_rgn_no,admi_cty_no,card_tpbuz_cd,card_tpbuz_nm_1,card_tpbuz_nm_2,hour,sex,age,day,amt,cnt
20220209,41273,41273590,Q13,음식,커피/음료,8,F,4,3,96982,5
20220209,41273,41273590,Q13,음식,커피/음료,8,F,5,3,26444,3
20220209,41273,41273590,Q13,음식,커피/음료,8,F,6,3,23100,2
20220209,41273,41273590,Q13,음식,커피/음료,8,M,3,3,61611,9
20220209,41273,41273590,Q13,음식,커피/음료,8,M,4,3,109150,9
20220209,41273,41273590,Q13,음식,커피/음료,8,M,5,3,29939,3
20220209,41273,41273590,Q13,음식,커피/음료,8,M,6,3,107903,3
20220209,41273,41273590,Q13,음식,커피/음료,9,F,4,3,25684,5
20220209,41273,41273590,Q13,음식,커피/음료,9,F,6,3,2280,2
20220209,41273,41273590,Q13,음식,커피/음료,9,M,4,3,25114,2
20220209,41273,41273590,Q13,음식,커피/음료,9,M,6,3,417933,2
20220209,41273,41273600,Q13,음식,커피/음료,2,F,3,3,30851,3
20220209,41273,41273600,Q13,음식,커피/음료,2,M,3,3,7447,2
20220209,41273,41273600,Q13,음식,커피/음료,2,M,4,3,50334,6
20220209,41273,41273600,Q13,음식,커피/음료,2,M,5,3,3040,2
20220209,41273,41273600,Q13,음식,커피/음료,2,M,6,3,9119,3
20220209,41273,41273600,Q13,음식,커피/음료,3,F,3,3,25836,5
20220209,41273,41273600,Q13,음식,커피/음료,3,F,4,3,95593,14
20220209,41273,41273600,Q13,음식,커피/음료,3,F,5,3,87602,17
20220209,41273,41273600,Q13,음식,커피/음료,3,F,6,3,23404,5
20220209,41273,41273600,Q13,음식,커피/음료,3,M,3,3,33006,11
20220209,41273,41273600,Q13,음식,커피/음료,3,M,4,3,57009,9
20220209,41273,41273600,Q13,음식,커피/음료,3,M,5,3,17173,3
20220209,41273,41273600,Q13,음식,커피/음료,3,M,6,3,48176,6
20220209,41273,41273600,Q13,음식,커피/음료,3,M,7,3,2280,2
20220209,41273,41273600,Q13,음식,커피/음료,4,F,3,3,56018,6
20220209,41273,41273600,Q13,음식,커피/음료,4,F,4,3,168784,24
20220209,41273,41273600,Q13,음식,커피/음료,4,F,5,3,197477,27
20220209,41273,41273600,Q13,음식,커피/음료,4,F,6,3,60403,9
20220209,41273,41273600,Q13,음식,커피/음료,4,F,7,3,77204,9
20220209,41273,41273600,Q13,음식,커피/음료,4,M,3,3,86778,17
20220209,41273,41273600,Q13,음식,커피/음료,4,M,4,3,135532,24
20220209,41273,41273600,Q13,음식,커피/음료,4,M,5,3,105046,12
20220209,41273,41273600,Q13,음식,커피/음료,4,M,6,3,73799,8
20220209,41273,41273600,Q13,음식,커피/음료,5,F,2,3,47416,5
20220209,41273,41273600,Q13,음식,커피/음료,5,F,3,3,509248,29
20220209,41273,41273600,Q13,음식,커피/음료,5,F,4,3,272498,38
20220209,41273,41273600,Q13,음식,커피/음료,5,F,5,3,319088,29
20220209,41273,41273600,Q13,음식,커피/음료,5,F,6,3,358951,40
20220209,41273,41273600,Q13,음식,커피/음료,5,F,7,3,208450,14
20220209,41273,41273600,Q13,음식,커피/음료,5,M,2,3,44985,6
20220209,41273,41273600,Q13,음식,커피/음료,5,M,3,3,132067,23
20220209,41273,41273600,Q13,음식,커피/음료,5,M,4,3,139612,21
20220209,41273,41273600,Q13,음식,커피/음료,5,M,5,3,111854,15
20220209,41273,41273600,Q13,음식,커피/음료,5,M,6,3,54970,11
20220209,41273,41273600,Q13,음식,커피/음료,5,M,7,3,56839,9
20220209,41273,41273600,Q13,음식,커피/음료,5,M,8,3,31155,2
20220209,41273,41273600,Q13,음식,커피/음료,6,F,2,3,40881,6
20220209,41273,41273600,Q13,음식,커피/음료,6,F,3,3,145359,21
20220209,41273,41273600,Q13,음식,커피/음료,6,F,4,3,241009,27
20220209,41273,41273600,Q13,음식,커피/음료,6,F,5,3,124331,27
20220209,41273,41273600,Q13,음식,커피/음료,6,F,6,3,269701,26
20220209,41273,41273600,Q13,음식,커피/음료,6,F,7,3,84134,5
20220209,41273,41273600,Q13,음식,커피/음료,6,M,3,3,94711,15
20220209,41273,41273600,Q13,음식,커피/음료,6,M,4,3,183956,26
20220209,41273,41273600,Q13,음식,커피/음료,6,M,5,3,162760,18
20220209,41273,41273600,Q13,음식,커피/음료,6,M,6,3,38374,6
20220209,41273,41273600,Q13,음식,커피/음료,6,M,7,3,44026,6
20220209,41273,41273600,Q13,음식,커피/음료,6,M,8,3,50912,5
20220209,41273,41273600,Q13,음식,커피/음료,7,F,2,3,11550,5
20220209,41273,41273600,Q13,음식,커피/음료,7,F,3,3,174620,26
20220209,41273,41273600,Q13,음식,커피/음료,7,F,4,3,409149,21
20220209,41273,41273600,Q13,음식,커피/음료,7,F,5,3,213815,24
20220209,41273,41273600,Q13,음식,커피/음료,7,F,6,3,85167,9
20220209,41273,41273600,Q13,음식,커피/음료,7,F,8,3,39514,2
20220209,41273,41273600,Q13,음식,커피/음료,7,M,2,3,47416,6
20220209,41273,41273600,Q13,음식,커피/음료,7,M,3,3,221033,27
20220209,41273,41273600,Q13,음식,커피/음료,7,M,4,3,100860,14
20220209,41273,41273600,Q13,음식,커피/음료,7,M,5,3,157505,18
20220209,41273,41273600,Q13,음식,커피/음료,7,M,6,3,68085,5
20220209,41273,41273600,Q13,음식,커피/음료,7,M,7,3,20821,3
20220209,41273,41273600,Q13,음식,커피/음료,8,F,2,3,10182,2
20220209,41273,41273600,Q13,음식,커피/음료,8,F,3,3,199179,35
20220209,41273,41273600,Q13,음식,커피/음료,8,F,4,3,52002,8
20220209,41273,41273600,Q13,음식,커피/음료,8,F,5,3,334008,17
20220209,41273,41273600,Q13,음식,커피/음료,8,F,6,3,68793,9
20220209,41273,41273600,Q13,음식,커피/음료,8,F,7,3,48632,5
20220209,41273,41273600,Q13,음식,커피/음료,8,M,2,3,63830,8
20220209,41273,41273600,Q13,음식,커피/음료,8,M,3,3,237872,24
20220209,41273,41273600,Q13,음식,커피/음료,8,M,4,3,171091,24
20220209,41273,41273600,Q13,음식,커피/음료,8,M,5,3,177781,21
20220209,41273,41273600,Q13,음식,커피/음료,8,M,6,3,80395,8
20220209,41273,41273600,Q13,음식,커피/음료,8,M,7,3,108511,2
20220209,41273,41273600,Q13,음식,커피/음료,9,F,2,3,5775,2
20220209,41273,41273600,Q13,음식,커피/음료,9,F,3,3,53799,8
20220209,41273,41273600,Q13,음식,커피/음료,9,F,4,3,3040,2
20220209,41273,41273600,Q13,음식,커피/음료,9,F,5,3,32188,6
20220209,41273,41273600,Q13,음식,커피/음료,9,M,3,3,129324,14
20220209,41273,41273600,Q13,음식,커피/음료,9,M,4,3,98807,11
20220209,41273,41273600,Q13,음식,커피/음료,9,M,5,3,37842,3
20220209,41273,41273600,Q13,음식,커피/음료,9,M,6,3,43161,3
20220209,41273,41273600,Q13,음식,커피/음료,10,F,3,3,10790,3
20220209,41273,41273610,Q13,음식,커피/음료,2,M,3,3,6383,2
20220209,41273,41273610,Q13,음식,커피/음료,3,F,5,3,27356,5
20220209,41273,41273610,Q13,음식,커피/음료,3,M,3,3,5623,2
20220209,41273,41273610,Q13,음식,커피/음료,3,M,4,3,2280,2
20220209,41273,41273610,Q13,음식,커피/음료,3,M,6,3,15805,3
20220209,41273,41273610,Q13,음식,커피/음료,3,M,7,3,15653,2
20220209,41273,41273610,Q13,음식,커피/음료,4,F,3,3,75533,8
20220209,41273,41273610,Q13,음식,커피/음료,4,F,4,3,122918,8
20220209,41273,41273610,Q13,음식,커피/음료,4,F,5,3,77903,8
20220209,41273,41273610,Q13,음식,커피/음료,4,F,6,3,36960,3
20220209,41273,41273610,Q13,음식,커피/음료,4,F,7,3,45319,3
20220209,41273,41273610,Q13,음식,커피/음료,4,M,3,3,86170,8
20220209,41273,41273610,Q13,음식,커피/음료,4,M,4,3,111489,8
20220209,41273,41273610,Q13,음식,커피/음료,4,M,5,3,114225,11
20220209,41273,41273610,Q13,음식,커피/음료,5,F,2,3,15046,2
20220209,41273,41273610,Q13,음식,커피/음료,5,F,3,3,121231,8
20220209,41273,41273610,Q13,음식,커피/음료,5,F,4,3,30395,2
20220209,41273,41273610,Q13,음식,커피/음료,5,F,5,3,132827,9
20220209,41273,41273610,Q13,음식,커피/음료,5,F,6,3,16717,2
20220209,41273,41273610,Q13,음식,커피/음료,5,F,7,3,86565,8
20220209,41273,41273610,Q13,음식,커피/음료,5,M,3,3,27903,5
20220209,41273,41273610,Q13,음식,커피/음료,5,M,4,3,87553,6
20220209,41273,41273610,Q13,음식,커피/음료,5,M,5,3,33994,8
20220209,41273,41273610,Q13,음식,커피/음료,5,M,6,3,134043,14
20220209,41273,41273610,Q13,음식,커피/음료,5,M,7,3,3891,2
20220209,41273,41273610,Q13,음식,커피/음료,6,F,3,3,107982,6
20220209,41273,41273610,Q13,음식,커피/음료,6,F,4,3,20152,2
20220209,41273,41273610,Q13,음식,커피/음료,6,F,5,3,50395,8
20220209,41273,41273610,Q13,음식,커피/음료,6,F,6,3,217251,26
20220209,41273,41273610,Q13,음식,커피/음료,6,F,7,3,84195,5
20220209,41273,41273610,Q13,음식,커피/음료,6,F,8,3,4559,2
20220209,41273,41273610,Q13,음식,커피/음료,6,M,3,3,110638,11
20220209,41273,41273610,Q13,음식,커피/음료,6,M,4,3,71581,6
20220209,41273,41273610,Q13,음식,커피/음료,6,M,5,3,17477,2
20220209,41273,41273610,Q13,음식,커피/음료,6,M,6,3,37956,3
20220209,41273,41273610,Q13,음식,커피/음료,7,F,2,3,31155,3
20220209,41273,41273610,Q13,음식,커피/음료,7,F,3,3,41033,5
20220209,41273,41273610,Q13,음식,커피/음료,7,F,4,3,6438,2
20220209,41273,41273610,Q13,음식,커피/음료,7,F,5,3,21884,2
20220209,41273,41273610,Q13,음식,커피/음료,7,F,6,3,5319,2
20220209,41273,41273610,Q13,음식,커피/음료,7,M,3,3,143617,6
20220209,41273,41273610,Q13,음식,커피/음료,7,M,4,3,62137,6
20220209,41273,41273610,Q13,음식,커피/음료,7,M,6,3,64833,3
20220209,41273,41273610,Q13,음식,커피/음료,8,F,3,3,6839,2
20220209,41273,41273610,Q13,음식,커피/음료,8,F,5,3,72462,2
20220209,41273,41273610,Q13,음식,커피/음료,8,F,6,3,45760,3
20220209,41273,41273610,Q13,음식,커피/음료,8,F,7,3,67705,14
20220209,41273,41273610,Q13,음식,커피/음료,8,M,3,3,40881,5
20220209,41273,41273610,Q13,음식,커피/음료,8,M,4,3,43100,5
20220209,41273,41273610,Q13,음식,커피/음료,8,M,7,3,29635,2
20220210,41271,41271510,Q13,음식,커피/음료,2,F,3,4,14240,5
20220210,41271,41271510,Q13,음식,커피/음료,2,F,4,4,82371,8
20220210,41271,41271510,Q13,음식,커피/음료,2,F,5,4,18328,3
20220210,41271,41271510,Q13,음식,커피/음료,2,F,6,4,9119,3
20220210,41271,41271510,Q13,음식,커피/음료,2,M,4,4,34195,3
20220210,41271,41271510,Q13,음식,커피/음료,2,M,5,4,9119,2
20220210,41271,41271510,Q13,음식,커피/음료,3,F,3,4,3131,2
20220210,41271,41271510,Q13,음식,커피/음료,3,F,4,4,19529,5
20220210,41271,41271510,Q13,음식,커피/음료,3,F,5,4,26778,6
20220210,41271,41271510,Q13,음식,커피/음료,3,F,6,4,17842,6
20220210,41271,41271510,Q13,음식,커피/음료,3,F,8,4,9119,2
20220210,41271,41271510,Q13,음식,커피/음료,3,M,3,4,15198,5
20220210,41271,41271510,Q13,음식,커피/음료,3,M,4,4,50114,11
20220210,41271,41271510,Q13,음식,커피/음료,3,M,5,4,3799,2
20220210,41271,41271510,Q13,음식,커피/음료,3,M,6,4,18207,6
20220210,41271,41271510,Q13,음식,커피/음료,3,M,7,4,13343,3
20220210,41271,41271510,Q13,음식,커피/음료,3,M,8,4,2280,2
20220210,41271,41271510,Q13,음식,커피/음료,4,F,2,4,1064,2
20220210,41271,41271510,Q13,음식,커피/음료,4,F,3,4,31307,6
20220210,41271,41271510,Q13,음식,커피/음료,4,F,4,4,30729,6
20220210,41271,41271510,Q13,음식,커피/음료,4,F,5,4,49347,6
20220210,41271,41271510,Q13,음식,커피/음료,4,F,6,4,40942,9
20220210,41271,41271510,Q13,음식,커피/음료,4,F,7,4,33313,6
20220210,41271,41271510,Q13,음식,커피/음료,4,M,3,4,30699,5
20220210,41271,41271510,Q13,음식,커피/음료,4,M,4,4,65122,18
20220210,41271,41271510,Q13,음식,커피/음료,4,M,5,4,133220,27
20220210,41271,41271510,Q13,음식,커피/음료,4,M,6,4,53921,9
20220210,41271,41271510,Q13,음식,커피/음료,4,M,7,4,30137,5
20220210,41271,41271510,Q13,음식,커피/음료,5,F,3,4,79544,8
20220210,41271,41271510,Q13,음식,커피/음료,5,F,4,4,65198,9
20220210,41271,41271510,Q13,음식,커피/음료,5,F,5,4,60578,11
20220210,41271,41271510,Q13,음식,커피/음료,5,F,6,4,60334,8
20220210,41271,41271510,Q13,음식,커피/음료,5,F,7,4,2280,2
20220210,41271,41271510,Q13,음식,커피/음료,5,M,3,4,28997,8
20220210,41271,41271510,Q13,음식,커피/음료,5,M,4,4,87280,9
20220210,41271,41271510,Q13,음식,커피/음료,5,M,5,4,19780,5
20220210,41271,41271510,Q13,음식,커피/음료,5,M,6,4,24530,8
20220210,41271,41271510,Q13,음식,커피/음료,5,M,7,4,46535,5
20220210,41271,41271510,Q13,음식,커피/음료,5,M,8,4,5471,2
20220210,41271,41271510,Q13,음식,커피/음료,6,F,2,4,2888,2
20220210,41271,41271510,Q13,음식,커피/음료,6,F,3,4,10942,3
20220210,41271,41271510,Q13,음식,커피/음료,6,F,4,4,57629,12
20220210,41271,41271510,Q13,음식,커피/음료,6,F,5,4,77097,12
20220210,41271,41271510,Q13,음식,커피/음료,6,F,6,4,23708,5
20220210,41271,41271510,Q13,음식,커피/음료,6,M,3,4,47264,9
20220210,41271,41271510,Q13,음식,커피/음료,6,M,4,4,36778,6
20220210,41271,41271510,Q13,음식,커피/음료,6,M,5,4,12918,5
20220210,41271,41271510,Q13,음식,커피/음료,6,M,6,4,16109,3
20220210,41271,41271510,Q13,음식,커피/음료,6,M,8,4,7599,2
20220210,41271,41271510,Q13,음식,커피/음료,7,F,3,4,33009,8
20220210,41271,41271510,Q13,음식,커피/음료,7,F,4,4,79559,6
20220210,41271,41271510,Q13,음식,커피/음료,7,F,5,4,13374,3
20220210,41271,41271510,Q13,음식,커피/음료,7,F,6,4,17933,5
20220210,41271,41271510,Q13,음식,커피/음료,7,M,2,4,1520,2
20220210,41271,41271510,Q13,음식,커피/음료,7,M,3,4,3040,2
20220210,41271,41271510,Q13,음식,커피/음료,7,M,4,4,100251,12
20220210,41271,41271510,Q13,음식,커피/음료,7,M,5,4,39833,8
20220210,41271,41271510,Q13,음식,커피/음료,7,M,7,4,36652,2
20220210,41271,41271510,Q13,음식,커피/음료,8,F,2,4,5319,2
20220210,41271,41271510,Q13,음식,커피/음료,8,F,3,4,18541,3
20220210,41271,41271510,Q13,음식,커피/음료,8,F,4,4,20365,5
20220210,41271,41271510,Q13,음식,커피/음료,8,F,5,4,11626,3
20220210,41271,41271510,Q13,음식,커피/음료,8,M,3,4,18647,8
20220210,41271,41271510,Q13,음식,커피/음료,8,M,4,4,45699,9
20220210,41271,41271510,Q13,음식,커피/음료,8,M,5,4,17386,3
20220210,41271,41271510,Q13,음식,커피/음료,8,M,6,4,18693,3
20220210,41271,41271510,Q13,음식,커피/음료,9,F,3,4,8663,2
20220210,41271,41271510,Q13,음식,커피/음료,9,F,5,4,4711,2
20220210,41271,41271510,Q13,음식,커피/음료,9,F,6,4,33435,3
20220210,41271,41271510,Q13,음식,커피/음료,9,M,3,4,15502,3
20220210,41271,41271510,Q13,음식,커피/음료,9,M,4,4,69558,3
20220210,41271,41271510,Q13,음식,커피/음료,9,M,5,4,27295,3
20220210,41271,41271510,Q13,음식,커피/음료,9,M,6,4,22188,5
20220210,41271,41271510,Q13,음식,커피/음료,9,M,7,4,37690,2
20220210,41271,41271515,Q13,음식,커피/음료,2,F,3,4,6839,3
20220210,41271,41271515,Q13,음식,커피/음료,2,F,4,4,12904,3
20220210,41271,41271515,Q13,음식,커피/음료,2,F,5,4,20669,6
20220210,41271,41271515,Q13,음식,커피/음료,2,F,6,4,3647,2
20220210,41271,41271515,Q13,음식,커피/음료,2,F,7,4,3799,2
20220210,41271,41271515,Q13,음식,커피/음료,2,M,3,4,27264,5
20220210,41271,41271515,Q13,음식,커피/음료,2,M,4,4,32827,8
20220210,41271,41271515,Q13,음식,커피/음료,2,M,5,4,19377,8
20220210,41271,41271515,Q13,음식,커피/음료,2,M,6,4,22492,8
20220210,41271,41271515,Q13,음식,커피/음료,3,F,2,4,6079,2
20220210,41271,41271515,Q13,음식,커피/음료,3,F,3,4,78172,14
20220210,41271,41271515,Q13,음식,커피/음료,3,F,4,4,64381,15
20220210,41271,41271515,Q13,음식,커피/음료,3,F,5,4,43166,12
20220210,41271,41271515,Q13,음식,커피/음료,3,F,6,4,45897,9
20220210,41271,41271515,Q13,음식,커피/음료,3,M,3,4,78994,23
20220210,41271,41271515,Q13,음식,커피/음료,3,M,4,4,70274,15
20220210,41271,41271515,Q13,음식,커피/음료,3,M,5,4,69179,12
20220210,41271,41271515,Q13,음식,커피/음료,3,M,6,4,68055,9
20220210,41271,41271515,Q13,음식,커피/음료,3,M,7,4,10638,3
20220210,41271,41271515,Q13,음식,커피/음료,4,F,3,4,49441,14
20220210,41271,41271515,Q13,음식,커피/음료,4,F,4,4,101816,26
20220210,41271,41271515,Q13,음식,커피/음료,4,F,5,4,159802,17
20220210,41271,41271515,Q13,음식,커피/음료,4,F,6,4,159438,14
20220210,41271,41271515,Q13,음식,커피/음료,4,M,3,4,105319,20
20220210,41271,41271515,Q13,음식,커피/음료,4,M,4,4,117558,20
20220210,41271,41271515,Q13,음식,커피/음료,4,M,5,4,208457,20
20220210,41271,41271515,Q13,음식,커피/음료,4,M,6,4,160167,21
20220210,41271,41271515,Q13,음식,커피/음료,4,M,7,4,71733,11
20220210,41271,41271515,Q13,음식,커피/음료,5,F,2,4,43617,2
20220210,41271,41271515,Q13,음식,커피/음료,5,F,3,4,85702,12
20220210,41271,41271515,Q13,음식,커피/음료,5,F,4,4,127585,23
20220210,41271,41271515,Q13,음식,커피/음료,5,F,5,4,215612,32
20220210,41271,41271515,Q13,음식,커피/음료,5,F,6,4,153359,11
20220210,41271,41271515,Q13,음식,커피/음료,5,M,3,4,84954,24
20220210,41271,41271515,Q13,음식,커피/음료,5,M,4,4,155552,29
20220210,41271,41271515,Q13,음식,커피/음료,5,M,5,4,105632,18
20220210,41271,41271515,Q13,음식,커피/음료,5,M,6,4,81193,15
20220210,41271,41271515,Q13,음식,커피/음료,5,M,7,4,56960,5
20220210,41271,41271515,Q13,음식,커피/음료,5,M,8,4,19909,3
20220210,41271,41271515,Q13,음식,커피/음료,6,F,2,4,9574,3
20220210,41271,41271515,Q13,음식,커피/음료,6,F,3,4,31307,8
20220210,41271,41271515,Q13,음식,커피/음료,6,F,4,4,123229,18
20220210,41271,41271515,Q13,음식,커피/음료,6,F,5,4,71801,9
20220210,41271,41271515,Q13,음식,커피/음료,6,F,6,4,87112,15
20220210,41271,41271515,Q13,음식,커피/음료,6,F,7,4,42629,5
20220210,41271,41271515,Q13,음식,커피/음료,6,F,8,4,2280,2
20220210,41271,41271515,Q13,음식,커피/음료,6,M,3,4,172983,29
20220210,41271,41271515,Q13,음식,커피/음료,6,M,4,4,58334,14
20220210,41271,41271515,Q13,음식,커피/음료,6,M,5,4,78339,14
20220210,41271,41271515,Q13,음식,커피/음료,6,M,6,4,38754,8
20220210,41271,41271515,Q13,음식,커피/음료,6,M,7,4,2280,2
20220210,41271,41271515,Q13,음식,커피/음료,7,F,2,4,7295,3
20220210,41271,41271515,Q13,음식,커피/음료,7,F,3,4,137643,20
20220210,41271,41271515,Q13,음식,커피/음료,7,F,4,4,123623,15
20220210,41271,41271515,Q13,음식,커피/음료,7,F,5,4,288725,17
20220210,41271,41271515,Q13,음식,커피/음료,7,F,6,4,46261,6
20220210,41271,41271515,Q13,음식,커피/음료,7,F,7,4,11398,3
20220210,41271,41271515,Q13,음식,커피/음료,7,M,3,4,265289,24
20220210,41271,41271515,Q13,음식,커피/음료,7,M,4,4,331682,24
20220210,41271,41271515,Q13,음식,커피/음료,7,M,5,4,277579,14
20220210,41271,41271515,Q13,음식,커피/음료,7,M,6,4,124530,12
20220210,41271,41271515,Q13,음식,커피/음료,7,M,7,4,23556,3
20220210,41271,41271515,Q13,음식,커피/음료,8,F,3,4,271663,17
20220210,41271,41271515,Q13,음식,커피/음료,8,F,4,4,148167,12
20220210,41271,41271515,Q13,음식,커피/음료,8,F,5,4,45418,9
20220210,41271,41271515,Q13,음식,커피/음료,8,F,6,4,119540,9
20220210,41271,41271515,Q13,음식,커피/음료,8,F,7,4,22188,3
20220210,41271,41271515,Q13,음식,커피/음료,8,M,3,4,98875,17
20220210,41271,41271515,Q13,음식,커피/음료,8,M,4,4,92742,14
20220210,41271,41271515,Q13,음식,커피/음료,8,M,5,4,78723,11
20220210,41271,41271515,Q13,음식,커피/음료,8,M,6,4,213152,8
20220210,41271,41271515,Q13,음식,커피/음료,8,M,7,4,14438,2
20220210,41271,41271515,Q13,음식,커피/음료,9,F,3,4,125137,8
20220210,41271,41271515,Q13,음식,커피/음료,9,F,4,4,22492,3
20220210,41271,41271515,Q13,음식,커피/음료,9,M,3,4,162982,11
20220210,41271,41271515,Q13,음식,커피/음료,9,M,4,4,42553,3
20220210,41271,41271515,Q13,음식,커피/음료,9,M,5,4,6964,2
20220210,41271,41271515,Q13,음식,커피/음료,9,M,6,4,24924,3
20220210,41271,41271525,Q13,음식,커피/음료,2,F,3,4,4559,2
20220210,41271,41271525,Q13,음식,커피/음료,3,F,3,4,21877,5
20220210,41271,41271525,Q13,음식,커피/음료,3,F,4,4,17234,5
20220210,41271,41271525,Q13,음식,커피/음료,3,F,6,4,40274,2
20220210,41271,41271525,Q13,음식,커피/음료,3,F,7,4,24012,2
20220210,41271,41271525,Q13,음식,커피/음료,3,M,3,4,25380,6
20220210,41271,41271525,Q13,음식,커피/음료,3,M,4,4,28515,8
20220210,41271,41271525,Q13,음식,커피/음료,3,M,5,4,6839,3
20220210,41271,41271525,Q13,음식,커피/음료,3,M,6,4,26991,2
20220210,41271,41271525,Q13,음식,커피/음료,4,F,3,4,73913,8
20220210,41271,41271525,Q13,음식,커피/음료,4,F,4,4,95745,15
20220210,41271,41271525,Q13,음식,커피/음료,4,F,5,4,150117,11
20220210,41271,41271525,Q13,음식,커피/음료,4,F,6,4,113070,9
20220210,41271,41271525,Q13,음식,커피/음료,4,F,7,4,44498,5
20220210,41271,41271525,Q13,음식,커피/음료,4,F,8,4,8389,2
20220210,41271,41271525,Q13,음식,커피/음료,4,M,2,4,18532,2
20220210,41271,41271525,Q13,음식,커피/음료,4,M,3,4,18997,5
20220210,41271,41271525,Q13,음식,커피/음료,4,M,4,4,432198,15
20220210,41271,41271525,Q13,음식,커피/음료,4,M,5,4,94233,9
20220210,41271,41271525,Q13,음식,커피/음료,4,M,6,4,117720,14
20220210,41271,41271525,Q13,음식,커피/음료,4,M,7,4,26292,5
20220210,41271,41271525,Q13,음식,커피/음료,5,F,3,4,79483,12
20220210,41271,41271525,Q13,음식,커피/음료,5,F,4,4,94195,8
20220210,41271,41271525,Q13,음식,커피/음료,5,F,5,4,75658,11
20220210,41271,41271525,Q13,음식,커피/음료,5,F,6,4,390365,21
20220210,41271,41271525,Q13,음식,커피/음료,5,F,7,4,52921,8
20220210,41271,41271525,Q13,음식,커피/음료,5,M,2,4,4632,2
20220210,41271,41271525,Q13,음식,커피/음료,5,M,3,4,41702,8
20220210,41271,41271525,Q13,음식,커피/음료,5,M,4,4,43821,8
20220210,41271,41271525,Q13,음식,커피/음료,5,M,5,4,129199,9
20220210,41271,41271525,Q13,음식,커피/음료,5,M,6,4,170030,12
20220210,41271,41271525,Q13,음식,커피/음료,5,M,7,4,18237,2
20220210,41271,41271525,Q13,음식,커피/음료,6,F,3,4,31185,8
20220210,41271,41271525,Q13,음식,커피/음료,6,F,4,4,46277,6
20220210,41271,41271525,Q13,음식,커피/음료,6,F,5,4,222340,11
20220210,41271,41271525,Q13,음식,커피/음료,6,F,6,4,259372,15
20220210,41271,41271525,Q13,음식,커피/음료,6,F,7,4,35122,3
20220210,41271,41271525,Q13,음식,커피/음료,6,M,3,4,28875,6
20220210,41271,41271525,Q13,음식,커피/음료,6,M,4,4,73404,15
20220210,41271,41271525,Q13,음식,커피/음료,6,M,5,4,86049,5
20220210,41271,41271525,Q13,음식,커피/음료,6,M,6,4,72245,12
20220210,41271,41271525,Q13,음식,커피/음료,6,M,7,4,33769,3
20220210,41271,41271525,Q13,음식,커피/음료,6,M,8,4,36474,2
20220210,41271,41271525,Q13,음식,커피/음료,7,F,3,4,9027,3
20220210,41271,41271525,Q13,음식,커피/음료,7,F,4,4,54255,8
20220210,41271,41271525,Q13,음식,커피/음료,7,F,5,4,149271,12
20220210,41271,41271525,Q13,음식,커피/음료,7,F,6,4,120559,14
20220210,41271,41271525,Q13,음식,커피/음료,7,F,7,4,18237,2
20220210,41271,41271525,Q13,음식,커피/음료,7,M,3,4,48024,6
20220210,41271,41271525,Q13,음식,커피/음료,7,M,4,4,242837,8
20220210,41271,41271525,Q13,음식,커피/음료,7,M,5,4,32965,5
20220210,41271,41271525,Q13,음식,커피/음료,7,M,6,4,16717,3
20220210,41271,41271525,Q13,음식,커피/음료,8,F,3,4,49544,9
20220210,41271,41271525,Q13,음식,커피/음료,8,F,4,4,13374,3
20220210,41271,41271525,Q13,음식,커피/음료,8,F,5,4,84802,8
20220210,41271,41271525,Q13,음식,커피/음료,8,F,6,4,10638,2
20220210,41271,41271525,Q13,음식,커피/음료,8,F,7,4,26292,3
20220210,41271,41271525,Q13,음식,커피/음료,8,M,3,4,3040,2
20220210,41271,41271525,Q13,음식,커피/음료,8,M,4,4,54103,6
20220210,41271,41271525,Q13,음식,커피/음료,8,M,5,4,74447,6
20220210,41271,41271525,Q13,음식,커피/음료,8,M,7,4,10638,2
20220210,41271,41271525,Q13,음식,커피/음료,8,M,8,4,19757,2
20220210,41271,41271525,Q13,음식,커피/음료,9,F,3,4,912,2
20220210,41271,41271525,Q13,음식,커피/음료,9,F,4,4,7386,3
20220210,41271,41271525,Q13,음식,커피/음료,9,M,3,4,8359,2
20220210,41271,41271525,Q13,음식,커피/음료,9,M,5,4,18116,3
20220210,41271,41271525,Q13,음식,커피/음료,9,M,6,4,12325,2
20220210,41271,41271525,Q13,음식,커피/음료,10,M,5,4,20061,2
20220210,41271,41271532,Q13,음식,커피/음료,1,F,3,4,17264,3
20220210,41271,41271532,Q13,음식,커피/음료,1,M,3,4,22948,2
20220210,41271,41271532,Q13,음식,커피/음료,1,M,5,4,1611,2
20220210,41271,41271532,Q13,음식,커피/음료,2,F,4,4,15957,3
20220210,41271,41271532,Q13,음식,커피/음료,2,F,5,4,14992,3
20220210,41271,41271532,Q13,음식,커피/음료,2,M,3,4,12076,3
20220210,41271,41271532,Q13,음식,커피/음료,2,M,4,4,16872,8
20220210,41271,41271532,Q13,음식,커피/음료,2,M,5,4,9331,5
20220210,41271,41271532,Q13,음식,커피/음료,2,M,6,4,16231,5
20220210,41271,41271532,Q13,음식,커피/음료,2,M,7,4,2280,2
20220210,41271,41271532,Q13,음식,커피/음료,3,F,3,4,18693,6
20220210,41271,41271532,Q13,음식,커피/음료,3,F,4,4,53919,12
20220210,41271,41271532,Q13,음식,커피/음료,3,F,5,4,49091,14
20220210,41271,41271532,Q13,음식,커피/음료,3,F,6,4,41915,8
