ta_ymd,cty_rgn_no,admi_cty_no,card_tpbuz_cd,card_tpbuz_nm_1,card_tpbuz_nm_2,hour,sex,age,day,amt,cnt
20220301,41271,41271510,Q13,음식,커피/음료,6,M,5,2,65471,11
20220301,41271,41271510,Q13,음식,커피/음료,6,M,6,2,24729,3
20220301,41271,41271510,Q13,음식,커피/음료,6,M,7,2,13526,2
20220301,41271,41271510,Q13,음식,커피/음료,7,F,3,2,68381,8
20220301,41271,41271510,Q13,음식,커피/음료,7,F,4,2,75228,5
20220301,41271,41271510,Q13,음식,커피/음료,7,F,5,2,37102,8
20220301,41271,41271510,Q13,음식,커피/음료,7,F,6,2,15106,5
20220301,41271,41271510,Q13,음식,커피/음료,7,F,7,2,4863,2
20220301,41271,41271510,Q13,음식,커피/음료,7,M,3,2,52888,11
20220301,41271,41271510,Q13,음식,커피/음료,7,M,4,2,33100,9
20220301,41271,41271510,Q13,음식,커피/음료,7,M,5,2,18237,6
20220301,41271,41271510,Q13,음식,커피/음료,7,M,6,2,53526,8
20220301,41271,41271510,Q13,음식,커피/음료,8,F,2,2,5775,2
20220301,41271,41271510,Q13,음식,커피/음료,8,F,3,2,41353,11
20220301,41271,41271510,Q13,음식,커피/음료,8,F,4,2,81839,9
20220301,41271,41271510,Q13,음식,커피/음료,8,F,5,2,10114,3
20220301,41271,41271510,Q13,음식,커피/음료,8,F,6,2,18875,2
20220301,41271,41271510,Q13,음식,커피/음료,8,F,7,2,16869,2
20220301,41271,41271510,Q13,음식,커피/음료,8,M,3,2,44863,8
20220301,41271,41271510,Q13,음식,커피/음료,8,M,4,2,60968,11
20220301,41271,41271510,Q13,음식,커피/음료,8,M,5,2,52888,9
20220301,41271,41271510,Q13,음식,커피/음료,8,M,6,2,17781,5
20220301,41271,41271510,Q13,음식,커피/음료,8,M,7,2,9483,2
20220301,41271,41271510,Q13,음식,커피/음료,9,F,3,2,34871,6
20220301,41271,41271510,Q13,음식,커피/음료,9,F,4,2,29967,5
20220301,41271,41271510,Q13,음식,커피/음료,9,F,5,2,6991,2
20220301,41271,41271510,Q13,음식,커피/음료,9,F,6,2,13526,2
20220301,41271,41271510,Q13,음식,커피/음료,9,M,3,2,4620,2
20220301,41271,41271510,Q13,음식,커피/음료,9,M,4,2,13526,2
20220301,41271,41271510,Q13,음식,커피/음료,9,M,6,2,25576,5
20220301,41271,41271510,Q13,음식,커피/음료,10,F,3,2,2842,2
20220301,41271,41271515,Q13,음식,커피/음료,1,F,3,2,10638,2
20220301,41271,41271515,Q13,음식,커피/음료,1,M,5,2,7143,2
20220301,41271,41271515,Q13,음식,커피/음료,1,M,6,2,303951,2
20220301,41271,41271515,Q13,음식,커피/음료,2,F,3,2,8906,3
20220301,41271,41271515,Q13,음식,커피/음료,2,F,4,2,5319,2
20220301,41271,41271515,Q13,음식,커피/음료,2,F,6,2,4559,2
20220301,41271,41271515,Q13,음식,커피/음료,2,M,3,2,4103,2
20220301,41271,41271515,Q13,음식,커피/음료,2,M,4,2,18185,5
20220301,41271,41271515,Q13,음식,커피/음료,2,M,5,2,18237,5
20220301,41271,41271515,Q13,음식,커피/음료,2,M,6,2,2280,2
20220301,41271,41271515,Q13,음식,커피/음료,3,F,3,2,63511,12
20220301,41271,41271515,Q13,음식,커피/음료,3,F,4,2,46862,5
20220301,41271,41271515,Q13,음식,커피/음료,3,F,5,2,102506,12
20220301,41271,41271515,Q13,음식,커피/음료,3,F,6,2,30517,5
20220301,41271,41271515,Q13,음식,커피/음료,3,F,8,2,7538,2
20220301,41271,41271515,Q13,음식,커피/음료,3,M,3,2,68207,9
20220301,41271,41271515,Q13,음식,커피/음료,3,M,4,2,45410,15
20220301,41271,41271515,Q13,음식,커피/음료,3,M,5,2,104225,11
20220301,41271,41271515,Q13,음식,커피/음료,3,M,6,2,26713,5
20220301,41271,41271515,Q13,음식,커피/음료,3,M,7,2,3040,2
20220301,41271,41271515,Q13,음식,커피/음료,4,F,2,2,5319,2
20220301,41271,41271515,Q13,음식,커피/음료,4,F,3,2,177029,15
20220301,41271,41271515,Q13,음식,커피/음료,4,F,4,2,114863,12
20220301,41271,41271515,Q13,음식,커피/음료,4,F,5,2,112383,17
20220301,41271,41271515,Q13,음식,커피/음료,4,F,6,2,79726,12
20220301,41271,41271515,Q13,음식,커피/음료,4,F,8,2,5106,2
20220301,41271,41271515,Q13,음식,커피/음료,4,M,2,2,14286,2
20220301,41271,41271515,Q13,음식,커피/음료,4,M,3,2,106527,21
20220301,41271,41271515,Q13,음식,커피/음료,4,M,4,2,125733,30
20220301,41271,41271515,Q13,음식,커피/음료,4,M,5,2,162021,20
20220301,41271,41271515,Q13,음식,커피/음료,4,M,6,2,169480,20
20220301,41271,41271515,Q13,음식,커피/음료,4,M,7,2,2280,2
20220301,41271,41271515,Q13,음식,커피/음료,5,F,3,2,124681,17
20220301,41271,41271515,Q13,음식,커피/음료,5,F,4,2,200495,27
20220301,41271,41271515,Q13,음식,커피/음료,5,F,5,2,143049,15
20220301,41271,41271515,Q13,음식,커피/음료,5,F,6,2,112751,14
20220301,41271,41271515,Q13,음식,커피/음료,5,F,7,2,56018,9
20220301,41271,41271515,Q13,음식,커피/음료,5,F,8,2,44073,2
20220301,41271,41271515,Q13,음식,커피/음료,5,F,9,2,5319,2
20220301,41271,41271515,Q13,음식,커피/음료,5,M,2,2,34650,3
20220301,41271,41271515,Q13,음식,커피/음료,5,M,3,2,329883,55
20220301,41271,41271515,Q13,음식,커피/음료,5,M,4,2,348748,43
20220301,41271,41271515,Q13,음식,커피/음료,5,M,5,2,248585,32
20220301,41271,41271515,Q13,음식,커피/음료,5,M,6,2,744664,24
20220301,41271,41271515,Q13,음식,커피/음료,5,M,7,2,10790,3
20220301,41271,41271515,Q13,음식,커피/음료,6,F,2,2,83587,3
20220301,41271,41271515,Q13,음식,커피/음료,6,F,3,2,269149,36
20220301,41271,41271515,Q13,음식,커피/음료,6,F,4,2,286994,33
20220301,41271,41271515,Q13,음식,커피/음료,6,F,5,2,216173,24
20220301,41271,41271515,Q13,음식,커피/음료,6,F,6,2,211155,21
20220301,41271,41271515,Q13,음식,커피/음료,6,F,7,2,25623,6
20220301,41271,41271515,Q13,음식,커피/음료,6,F,8,2,4559,2
20220301,41271,41271515,Q13,음식,커피/음료,6,M,2,2,8207,2
20220301,41271,41271515,Q13,음식,커피/음료,6,M,3,2,187264,23
20220301,41271,41271515,Q13,음식,커피/음료,6,M,4,2,606422,38
20220301,41271,41271515,Q13,음식,커피/음료,6,M,5,2,74681,17
20220301,41271,41271515,Q13,음식,커피/음료,6,M,6,2,64894,8
20220301,41271,41271515,Q13,음식,커피/음료,6,M,8,2,7538,2
20220301,41271,41271515,Q13,음식,커피/음료,7,F,3,2,426056,36
20220301,41271,41271515,Q13,음식,커피/음료,7,F,4,2,156710,14
20220301,41271,41271515,Q13,음식,커피/음료,7,F,5,2,106960,17
20220301,41271,41271515,Q13,음식,커피/음료,7,F,6,2,77432,8
20220301,41271,41271515,Q13,음식,커피/음료,7,F,7,2,57827,6
20220301,41271,41271515,Q13,음식,커피/음료,7,M,3,2,245350,29
20220301,41271,41271515,Q13,음식,커피/음료,7,M,4,2,266400,32
20220301,41271,41271515,Q13,음식,커피/음료,7,M,5,2,138450,15
20220301,41271,41271515,Q13,음식,커피/음료,7,M,6,2,127424,12
20220301,41271,41271515,Q13,음식,커피/음료,7,M,7,2,15410,5
20220301,41271,41271515,Q13,음식,커피/음료,7,M,8,2,7599,2
20220301,41271,41271515,Q13,음식,커피/음료,8,F,2,2,2280,2
20220301,41271,41271515,Q13,음식,커피/음료,8,F,3,2,164643,20
20220301,41271,41271515,Q13,음식,커피/음료,8,F,4,2,163266,17
20220301,41271,41271515,Q13,음식,커피/음료,8,F,5,2,15585,3
20220301,41271,41271515,Q13,음식,커피/음료,8,F,6,2,204301,12
20220301,41271,41271515,Q13,음식,커피/음료,8,M,2,2,6733,2
20220301,41271,41271515,Q13,음식,커피/음료,8,M,3,2,131915,18
20220301,41271,41271515,Q13,음식,커피/음료,8,M,4,2,111565,12
20220301,41271,41271515,Q13,음식,커피/음료,8,M,5,2,267812,21
20220301,41271,41271515,Q13,음식,커피/음료,8,M,6,2,95502,14
20220301,41271,41271515,Q13,음식,커피/음료,8,M,7,2,42067,3
20220301,41271,41271515,Q13,음식,커피/음료,9,F,2,2,7599,2
20220301,41271,41271515,Q13,음식,커피/음료,9,F,3,2,95486,12
20220301,41271,41271515,Q13,음식,커피/음료,9,F,4,2,51672,3
20220301,41271,41271515,Q13,음식,커피/음료,9,F,5,2,98784,2
20220301,41271,41271515,Q13,음식,커피/음료,9,F,6,2,1216,2
20220301,41271,41271515,Q13,음식,커피/음료,9,M,3,2,54863,9
20220301,41271,41271515,Q13,음식,커피/음료,9,M,4,2,251809,18
20220301,41271,41271515,Q13,음식,커피/음료,9,M,5,2,10114,3
20220301,41271,41271515,Q13,음식,커피/음료,9,M,6,2,25144,5
20220301,41271,41271515,Q13,음식,커피/음료,9,M,7,2,19696,2
20220301,41271,41271515,Q13,음식,커피/음료,10,F,3,2,19453,3
20220301,41271,41271515,Q13,음식,커피/음료,10,F,5,2,2596,2
20220301,41271,41271525,Q13,음식,커피/음료,1,M,3,2,4255,2
20220301,41271,41271525,Q13,음식,커피/음료,1,M,4,2,52097,9
20220301,41271,41271525,Q13,음식,커피/음료,1,M,5,2,3860,2
20220301,41271,41271525,Q13,음식,커피/음료,2,M,5,2,3951,2
20220301,41271,41271525,Q13,음식,커피/음료,3,F,3,2,29696,6
20220301,41271,41271525,Q13,음식,커피/음료,3,F,4,2,36550,6
20220301,41271,41271525,Q13,음식,커피/음료,3,F,6,2,12340,3
20220301,41271,41271525,Q13,음식,커피/음료,3,M,3,2,10638,3
20220301,41271,41271525,Q13,음식,커피/음료,3,M,5,2,66717,9
20220301,41271,41271525,Q13,음식,커피/음료,3,M,6,2,22918,5
20220301,41271,41271525,Q13,음식,커피/음료,4,F,3,2,40608,5
20220301,41271,41271525,Q13,음식,커피/음료,4,F,4,2,12888,3
20220301,41271,41271525,Q13,음식,커피/음료,4,F,5,2,48389,5
20220301,41271,41271525,Q13,음식,커피/음료,4,F,6,2,45046,6
20220301,41271,41271525,Q13,음식,커피/음료,4,F,7,2,37994,2
20220301,41271,41271525,Q13,음식,커피/음료,4,M,3,2,130030,17
20220301,41271,41271525,Q13,음식,커피/음료,4,M,4,2,48480,9
20220301,41271,41271525,Q13,음식,커피/음료,4,M,5,2,97584,11
20220301,41271,41271525,Q13,음식,커피/음료,4,M,6,2,178856,20
20220301,41271,41271525,Q13,음식,커피/음료,4,M,7,2,10456,2
20220301,41271,41271525,Q13,음식,커피/음료,5,F,3,2,73222,8
20220301,41271,41271525,Q13,음식,커피/음료,5,F,4,2,280000,18
20220301,41271,41271525,Q13,음식,커피/음료,5,F,5,2,242280,17
20220301,41271,41271525,Q13,음식,커피/음료,5,F,6,2,1373070,18
20220301,41271,41271525,Q13,음식,커피/음료,5,F,7,2,48465,6
20220301,41271,41271525,Q13,음식,커피/음료,5,M,2,2,304,2
20220301,41271,41271525,Q13,음식,커피/음료,5,M,3,2,147857,20
20220301,41271,41271525,Q13,음식,커피/음료,5,M,4,2,165418,17
20220301,41271,41271525,Q13,음식,커피/음료,5,M,5,2,245932,12
20220301,41271,41271525,Q13,음식,커피/음료,5,M,6,2,80699,8
20220301,41271,41271525,Q13,음식,커피/음료,5,M,7,2,44073,5
20220301,41271,41271525,Q13,음식,커피/음료,6,F,3,2,83131,8
20220301,41271,41271525,Q13,음식,커피/음료,6,F,4,2,304442,14
20220301,41271,41271525,Q13,음식,커피/음료,6,F,5,2,193427,21
20220301,41271,41271525,Q13,음식,커피/음료,6,F,6,2,653267,20
20220301,41271,41271525,Q13,음식,커피/음료,6,M,3,2,44102,8
20220301,41271,41271525,Q13,음식,커피/음료,6,M,4,2,481763,14
20220301,41271,41271525,Q13,음식,커피/음료,6,M,5,2,747872,8
20220301,41271,41271525,Q13,음식,커피/음료,6,M,6,2,553131,11
20220301,41271,41271525,Q13,음식,커피/음료,6,M,7,2,63605,8
20220301,41271,41271525,Q13,음식,커피/음료,7,F,3,2,37690,8
20220301,41271,41271525,Q13,음식,커피/음료,7,F,4,2,52979,5
20220301,41271,41271525,Q13,음식,커피/음료,7,F,5,2,243830,8
20220301,41271,41271525,Q13,음식,커피/음료,7,F,6,2,410304,17
20220301,41271,41271525,Q13,음식,커피/음료,7,M,3,2,28267,6
20220301,41271,41271525,Q13,음식,커피/음료,7,M,4,2,24529,8
20220301,41271,41271525,Q13,음식,커피/음료,7,M,5,2,90988,11
20220301,41271,41271525,Q13,음식,커피/음료,7,M,6,2,63046,6
20220301,41271,41271525,Q13,음식,커피/음료,7,M,7,2,28723,2
20220301,41271,41271525,Q13,음식,커피/음료,8,F,3,2,15198,3
20220301,41271,41271525,Q13,음식,커피/음료,8,F,4,2,47660,6
20220301,41271,41271525,Q13,음식,커피/음료,8,F,5,2,148146,9
20220301,41271,41271525,Q13,음식,커피/음료,8,F,6,2,122295,11
20220301,41271,41271525,Q13,음식,커피/음료,8,M,3,2,22158,5
20220301,41271,41271525,Q13,음식,커피/음료,8,M,4,2,87082,8
20220301,41271,41271525,Q13,음식,커피/음료,8,M,5,2,71976,3
20220301,41271,41271525,Q13,음식,커피/음료,8,M,7,2,6079,6
20220301,41271,41271525,Q13,음식,커피/음료,9,F,4,2,9119,3
20220301,41271,41271525,Q13,음식,커피/음료,9,M,2,2,2128,3
20220301,41271,41271525,Q13,음식,커피/음료,9,M,3,2,31003,8
20220301,41271,41271525,Q13,음식,커피/음료,9,M,4,2,25076,3
20220301,41271,41271525,Q13,음식,커피/음료,9,M,6,2,78024,5
20220301,41271,41271525,Q13,음식,커피/음료,9,M,7,2,4015,2
20220301,41271,41271525,Q13,음식,커피/음료,9,M,8,2,7979,2
20220301,41271,41271525,Q13,음식,커피/음료,10,M,4,2,5046,3
20220301,41271,41271532,Q13,음식,커피/음료,1,F,3,2,16383,5
20220301,41271,41271532,Q13,음식,커피/음료,1,F,5,2,20784,3
20220301,41271,41271532,Q13,음식,커피/음료,1,F,6,2,2128,2
20220301,41271,41271532,Q13,음식,커피/음료,1,M,3,2,18091,5
20220301,41271,41271532,Q13,음식,커피/음료,1,M,5,2,16012,2
20220301,41271,41271532,Q13,음식,커피/음료,2,F,3,2,33532,6
20220301,41271,41271532,Q13,음식,커피/음료,2,F,4,2,1520,2
20220301,41271,41271532,Q13,음식,커피/음료,2,M,2,2,6839,2
20220301,41271,41271532,Q13,음식,커피/음료,2,M,4,2,103524,5
20220301,41271,41271532,Q13,음식,커피/음료,2,M,5,2,17278,6
20220301,41271,41271532,Q13,음식,커피/음료,2,M,6,2,112766,3
20220301,41271,41271532,Q13,음식,커피/음료,3,F,2,2,150456,2
20220301,41271,41271532,Q13,음식,커피/음료,3,F,3,2,18526,3
20220301,41271,41271532,Q13,음식,커피/음료,3,F,4,2,127477,18
20220301,41271,41271532,Q13,음식,커피/음료,3,F,5,2,185500,17
20220301,41271,41271532,Q13,음식,커피/음료,3,F,6,2,43556,9
20220301,41271,41271532,Q13,음식,커피/음료,3,F,7,2,25228,6
20220301,41271,41271532,Q13,음식,커피/음료,3,F,8,2,5904,2
20220301,41271,41271532,Q13,음식,커피/음료,3,M,3,2,70000,14
20220301,41271,41271532,Q13,음식,커피/음료,3,M,4,2,244784,27
20220301,41271,41271532,Q13,음식,커피/음료,3,M,5,2,62828,17
20220301,41271,41271532,Q13,음식,커피/음료,3,M,6,2,103020,12
20220301,41271,41271532,Q13,음식,커피/음료,3,M,7,2,18298,3
20220301,41271,41271532,Q13,음식,커피/음료,4,F,2,2,8432,2
20220301,41271,41271532,Q13,음식,커피/음료,4,F,3,2,158847,23
20220301,41271,41271532,Q13,음식,커피/음료,4,F,4,2,169954,26
20220301,41271,41271532,Q13,음식,커피/음료,4,F,5,2,182810,27
20220301,41271,41271532,Q13,음식,커피/음료,4,F,6,2,176459,20
20220301,41271,41271532,Q13,음식,커피/음료,4,F,7,2,37158,6
20220301,41271,41271532,Q13,음식,커피/음료,4,F,8,2,9301,2
20220301,41271,41271532,Q13,음식,커피/음료,4,M,3,2,112401,24
20220301,41271,41271532,Q13,음식,커피/음료,4,M,4,2,197995,32
20220301,41271,41271532,Q13,음식,커피/음료,4,M,5,2,490064,43
20220301,41271,41271532,Q13,음식,커피/음료,4,M,6,2,287234,20
20220301,41271,41271532,Q13,음식,커피/음료,4,M,7,2,18024,6
20220301,41271,41271532,Q13,음식,커피/음료,5,F,2,2,5167,2
20220301,41271,41271532,Q13,음식,커피/음료,5,F,3,2,159302,30
20220301,41271,41271532,Q13,음식,커피/음료,5,F,4,2,315310,40
20220301,41271,41271532,Q13,음식,커피/음료,5,F,5,2,525495,64
20220301,41271,41271532,Q13,음식,커피/음료,5,F,6,2,370432,29
20220301,41271,41271532,Q13,음식,커피/음료,5,F,7,2,46474,9
20220301,41271,41271532,Q13,음식,커피/음료,5,F,8,2,4863,2
20220301,41271,41271532,Q13,음식,커피/음료,5,M,2,2,15467,5
20220301,41271,41271532,Q13,음식,커피/음료,5,M,3,2,221056,36
20220301,41271,41271532,Q13,음식,커피/음료,5,M,4,2,511415,53
20220301,41271,41271532,Q13,음식,커피/음료,5,M,5,2,546307,53
20220301,41271,41271532,Q13,음식,커피/음료,5,M,6,2,297840,27
20220301,41271,41271532,Q13,음식,커피/음료,5,M,7,2,159998,17
20220301,41271,41271532,Q13,음식,커피/음료,6,F,2,2,51930,2
20220301,41271,41271532,Q13,음식,커피/음료,6,F,3,2,189643,30
20220301,41271,41271532,Q13,음식,커피/음료,6,F,4,2,622219,62
20220301,41271,41271532,Q13,음식,커피/음료,6,F,5,2,471611,59
20220301,41271,41271532,Q13,음식,커피/음료,6,F,6,2,278511,27
20220301,41271,41271532,Q13,음식,커피/음료,6,F,7,2,52036,9
20220301,41271,41271532,Q13,음식,커피/음료,6,M,2,2,31910,12
20220301,41271,41271532,Q13,음식,커피/음료,6,M,3,2,208109,49
20220301,41271,41271532,Q13,음식,커피/음료,6,M,4,2,288289,43
20220301,41271,41271532,Q13,음식,커피/음료,6,M,5,2,576976,71
20220301,41271,41271532,Q13,음식,커피/음료,6,M,6,2,142910,24
20220301,41271,41271532,Q13,음식,커피/음료,6,M,7,2,100775,8
20220301,41271,41271532,Q13,음식,커피/음료,6,M,8,2,12158,2
20220301,41271,41271532,Q13,음식,커피/음료,7,F,2,2,30705,6
20220301,41271,41271532,Q13,음식,커피/음료,7,F,3,2,41340,11
20220301,41271,41271532,Q13,음식,커피/음료,7,F,4,2,317830,40
20220301,41271,41271532,Q13,음식,커피/음료,7,F,5,2,387562,47
20220301,41271,41271532,Q13,음식,커피/음료,7,F,6,2,310818,23
20220301,41271,41271532,Q13,음식,커피/음료,7,F,7,2,194134,6
20220301,41271,41271532,Q13,음식,커피/음료,7,F,8,2,16231,3
20220301,41271,41271532,Q13,음식,커피/음료,7,M,2,2,4632,2
20220301,41271,41271532,Q13,음식,커피/음료,7,M,3,2,272938,40
20220301,41271,41271532,Q13,음식,커피/음료,7,M,4,2,372093,32
20220301,41271,41271532,Q13,음식,커피/음료,7,M,5,2,507517,49
20220301,41271,41271532,Q13,음식,커피/음료,7,M,6,2,301973,17
20220301,41271,41271532,Q13,음식,커피/음료,7,M,7,2,186976,12
20220301,41271,41271532,Q13,음식,커피/음료,8,F,2,2,17629,2
20220301,41271,41271532,Q13,음식,커피/음료,8,F,3,2,98419,11
20220301,41271,41271532,Q13,음식,커피/음료,8,F,4,2,194290,23
20220301,41271,41271532,Q13,음식,커피/음료,8,F,5,2,332292,29
20220301,41271,41271532,Q13,음식,커피/음료,8,F,6,2,102619,11
20220301,41271,41271532,Q13,음식,커피/음료,8,M,2,2,2245,2
20220301,41271,41271532,Q13,음식,커피/음료,8,M,3,2,164030,23
20220301,41271,41271532,Q13,음식,커피/음료,8,M,4,2,446965,43
20220301,41271,41271532,Q13,음식,커피/음료,8,M,5,2,464906,44
20220301,41271,41271532,Q13,음식,커피/음료,8,M,6,2,177272,21
20220301,41271,41271532,Q13,음식,커피/음료,8,M,7,2,60486,3
20220301,41271,41271532,Q13,음식,커피/음료,9,F,2,2,6049,2
20220301,41271,41271532,Q13,음식,커피/음료,9,F,3,2,56079,6
20220301,41271,41271532,Q13,음식,커피/음료,9,F,4,2,56717,9
20220301,41271,41271532,Q13,음식,커피/음료,9,F,5,2,94818,9
20220301,41271,41271532,Q13,음식,커피/음료,9,F,6,2,82290,8
20220301,41271,41271532,Q13,음식,커피/음료,9,M,2,2,10486,3
20220301,41271,41271532,Q13,음식,커피/음료,9,M,3,2,54884,15
20220301,41271,41271532,Q13,음식,커피/음료,9,M,4,2,65456,11
20220301,41271,41271532,Q13,음식,커피/음료,9,M,5,2,271657,24
20220301,41271,41271532,Q13,음식,커피/음료,9,M,6,2,48997,3
20220301,41271,41271532,Q13,음식,커피/음료,9,M,7,2,6960,2
20220301,41271,41271532,Q13,음식,커피/음료,10,F,6,2,1216,2
20220301,41271,41271532,Q13,음식,커피/음료,10,M,3,2,14742,2
20220301,41271,41271532,Q13,음식,커피/음료,10,M,5,2,21641,2
20220301,41271,41271537,Q13,음식,커피/음료,1,F,3,2,6535,2
20220301,41271,41271537,Q13,음식,커피/음료,1,F,5,2,15502,3
20220301,41271,41271537,Q13,음식,커피/음료,1,M,3,2,51664,9
20220301,41271,41271537,Q13,음식,커피/음료,1,M,4,2,19757,3
20220301,41271,41271537,Q13,음식,커피/음료,1,M,5,2,4559,2
20220301,41271,41271537,Q13,음식,커피/음료,1,M,6,2,19757,3
20220301,41271,41271537,Q13,음식,커피/음료,2,F,4,2,14032,2
20220301,41271,41271537,Q13,음식,커피/음료,2,F,5,2,4559,2
20220301,41271,41271537,Q13,음식,커피/음료,2,F,7,2,10182,2
20220301,41271,41271537,Q13,음식,커피/음료,2,M,3,2,8559,2
20220301,41271,41271537,Q13,음식,커피/음료,2,M,5,2,9119,2
20220301,41271,41271537,Q13,음식,커피/음료,3,F,3,2,6687,2
20220301,41271,41271537,Q13,음식,커피/음료,3,F,4,2,30357,5
20220301,41271,41271537,Q13,음식,커피/음료,3,F,5,2,25836,5
20220301,41271,41271537,Q13,음식,커피/음료,3,F,6,2,42000,6
20220301,41271,41271537,Q13,음식,커피/음료,3,F,7,2,33511,3
20220301,41271,41271537,Q13,음식,커피/음료,3,M,3,2,42401,11
20220301,41271,41271537,Q13,음식,커피/음료,3,M,4,2,69260,6
20220301,41271,41271537,Q13,음식,커피/음료,3,M,5,2,32827,5
20220301,41271,41271537,Q13,음식,커피/음료,3,M,6,2,13526,6
20220301,41271,41271537,Q13,음식,커피/음료,4,F,3,2,102736,8
20220301,41271,41271537,Q13,음식,커피/음료,4,F,4,2,41520,5
20220301,41271,41271537,Q13,음식,커피/음료,4,F,5,2,63950,8
20220301,41271,41271537,Q13,음식,커피/음료,4,F,6,2,214088,26
20220301,41271,41271537,Q13,음식,커피/음료,4,F,7,2,30091,5
20220301,41271,41271537,Q13,음식,커피/음료,4,M,3,2,171983,32
20220301,41271,41271537,Q13,음식,커피/음료,4,M,4,2,142649,12
20220301,41271,41271537,Q13,음식,커피/음료,4,M,5,2,113784,14
20220301,41271,41271537,Q13,음식,커피/음료,4,M,6,2,116661,17
20220301,41271,41271537,Q13,음식,커피/음료,4,M,7,2,33435,6
20220301,41271,41271537,Q13,음식,커피/음료,4,M,8,2,19757,2
20220301,41271,41271537,Q13,음식,커피/음료,5,F,2,2,7599,2
20220301,41271,41271537,Q13,음식,커피/음료,5,F,3,2,168567,21
20220301,41271,41271537,Q13,음식,커피/음료,5,F,4,2,209991,20
20220301,41271,41271537,Q13,음식,커피/음료,5,F,5,2,208574,20
20220301,41271,41271537,Q13,음식,커피/음료,5,F,6,2,108967,15
20220301,41271,41271537,Q13,음식,커피/음료,5,F,7,2,98749,9
20220301,41271,41271537,Q13,음식,커피/음료,5,M,2,2,3191,2
20220301,41271,41271537,Q13,음식,커피/음료,5,M,3,2,323739,59
20220301,41271,41271537,Q13,음식,커피/음료,5,M,4,2,251888,29
20220301,41271,41271537,Q13,음식,커피/음료,5,M,5,2,75418,12
